model_size,checkpoint,topic,split,value,overall_accuracy,metric,total_pairs,file,ckpt_pos
pythia-6_9b,step128,moral_scenarios,max,24.0,23.199646865935176,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step128/mmlu_summary_seq_logprob.json,8
pythia-6_9b,step128,nutrition,dev,20.0,23.199646865935176,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step128/mmlu_summary_seq_logprob.json,8
pythia-6_9b,step128,nutrition,test,23.529411764705884,23.199646865935176,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step128/mmlu_summary_seq_logprob.json,8
pythia-6_9b,step128,nutrition,validation,24.242424242424242,23.199646865935176,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step128/mmlu_summary_seq_logprob.json,8
pythia-6_9b,step128,nutrition,avg,22.590612002376712,23.199646865935176,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step128/mmlu_summary_seq_logprob.json,8
pythia-6_9b,step128,nutrition,max,24.242424242424242,23.199646865935176,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step128/mmlu_summary_seq_logprob.json,8
pythia-6_9b,step128,philosophy,dev,20.0,23.199646865935176,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step128/mmlu_summary_seq_logprob.json,8
pythia-6_9b,step128,philosophy,test,19.292604501607716,23.199646865935176,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step128/mmlu_summary_seq_logprob.json,8
pythia-6_9b,step128,philosophy,validation,29.41176470588235,23.199646865935176,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step128/mmlu_summary_seq_logprob.json,8
pythia-6_9b,step128,philosophy,avg,22.901456402496688,23.199646865935176,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step128/mmlu_summary_seq_logprob.json,8
pythia-6_9b,step128,philosophy,max,29.41176470588235,23.199646865935176,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step128/mmlu_summary_seq_logprob.json,8
pythia-6_9b,step128,prehistory,dev,40.0,23.199646865935176,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step128/mmlu_summary_seq_logprob.json,8
pythia-6_9b,step128,prehistory,test,21.91358024691358,23.199646865935176,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step128/mmlu_summary_seq_logprob.json,8
pythia-6_9b,step128,prehistory,validation,20.0,23.199646865935176,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step128/mmlu_summary_seq_logprob.json,8
pythia-6_9b,step128,prehistory,avg,27.304526748971195,23.199646865935176,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step128/mmlu_summary_seq_logprob.json,8
pythia-6_9b,step128,prehistory,max,40.0,23.199646865935176,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step128/mmlu_summary_seq_logprob.json,8
pythia-6_9b,step128,professional_accounting,dev,40.0,23.199646865935176,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step128/mmlu_summary_seq_logprob.json,8
pythia-6_9b,step128,professional_accounting,test,23.04964539007092,23.199646865935176,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step128/mmlu_summary_seq_logprob.json,8
pythia-6_9b,step128,professional_accounting,validation,35.483870967741936,23.199646865935176,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step128/mmlu_summary_seq_logprob.json,8
pythia-6_9b,step128,professional_accounting,avg,32.84450545260429,23.199646865935176,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step128/mmlu_summary_seq_logprob.json,8
pythia-6_9b,step128,professional_accounting,max,40.0,23.199646865935176,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step128/mmlu_summary_seq_logprob.json,8
pythia-6_9b,step128,professional_law,dev,40.0,23.199646865935176,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step128/mmlu_summary_seq_logprob.json,8
pythia-6_9b,step128,professional_law,test,24.576271186440678,23.199646865935176,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step128/mmlu_summary_seq_logprob.json,8
pythia-6_9b,step128,professional_law,validation,23.529411764705884,23.199646865935176,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step128/mmlu_summary_seq_logprob.json,8
pythia-6_9b,step128,professional_law,avg,29.368560983715522,23.199646865935176,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step128/mmlu_summary_seq_logprob.json,8
pythia-6_9b,step128,professional_law,max,40.0,23.199646865935176,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step128/mmlu_summary_seq_logprob.json,8
pythia-6_9b,step128,professional_medicine,dev,0.0,23.199646865935176,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step128/mmlu_summary_seq_logprob.json,8
pythia-6_9b,step128,professional_medicine,test,18.38235294117647,23.199646865935176,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step128/mmlu_summary_seq_logprob.json,8
pythia-6_9b,step128,professional_medicine,validation,19.35483870967742,23.199646865935176,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step128/mmlu_summary_seq_logprob.json,8
pythia-6_9b,step128,professional_medicine,avg,12.579063883617962,23.199646865935176,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step128/mmlu_summary_seq_logprob.json,8
pythia-6_9b,step128,professional_medicine,max,19.35483870967742,23.199646865935176,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step128/mmlu_summary_seq_logprob.json,8
pythia-6_9b,step128,professional_psychology,dev,40.0,23.199646865935176,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step128/mmlu_summary_seq_logprob.json,8
pythia-6_9b,step128,professional_psychology,test,25.0,23.199646865935176,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step128/mmlu_summary_seq_logprob.json,8
pythia-6_9b,step128,professional_psychology,validation,26.08695652173913,23.199646865935176,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step128/mmlu_summary_seq_logprob.json,8
pythia-6_9b,step128,professional_psychology,avg,30.362318840579707,23.199646865935176,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step128/mmlu_summary_seq_logprob.json,8
pythia-6_9b,step128,professional_psychology,max,40.0,23.199646865935176,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step128/mmlu_summary_seq_logprob.json,8
pythia-6_9b,step128,public_relations,dev,20.0,23.199646865935176,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step128/mmlu_summary_seq_logprob.json,8
pythia-6_9b,step128,public_relations,test,22.727272727272727,23.199646865935176,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step128/mmlu_summary_seq_logprob.json,8
pythia-6_9b,step128,public_relations,validation,16.666666666666668,23.199646865935176,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step128/mmlu_summary_seq_logprob.json,8
pythia-6_9b,step128,public_relations,avg,19.797979797979796,23.199646865935176,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step128/mmlu_summary_seq_logprob.json,8
pythia-6_9b,step128,public_relations,max,22.727272727272727,23.199646865935176,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step128/mmlu_summary_seq_logprob.json,8
pythia-6_9b,step128,security_studies,dev,0.0,23.199646865935176,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step128/mmlu_summary_seq_logprob.json,8
pythia-6_9b,step128,security_studies,test,18.775510204081634,23.199646865935176,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step128/mmlu_summary_seq_logprob.json,8
pythia-6_9b,step128,security_studies,validation,29.62962962962963,23.199646865935176,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step128/mmlu_summary_seq_logprob.json,8
pythia-6_9b,step128,security_studies,avg,16.135046611237087,23.199646865935176,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step128/mmlu_summary_seq_logprob.json,8
pythia-6_9b,step128,security_studies,max,29.62962962962963,23.199646865935176,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step128/mmlu_summary_seq_logprob.json,8
pythia-6_9b,step128,sociology,dev,20.0,23.199646865935176,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step128/mmlu_summary_seq_logprob.json,8
pythia-6_9b,step128,sociology,test,24.378109452736318,23.199646865935176,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step128/mmlu_summary_seq_logprob.json,8
pythia-6_9b,step128,sociology,validation,31.818181818181817,23.199646865935176,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step128/mmlu_summary_seq_logprob.json,8
pythia-6_9b,step128,sociology,avg,25.398763756972713,23.199646865935176,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step128/mmlu_summary_seq_logprob.json,8
pythia-6_9b,step128,sociology,max,31.818181818181817,23.199646865935176,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step128/mmlu_summary_seq_logprob.json,8
pythia-6_9b,step128,us_foreign_policy,dev,20.0,23.199646865935176,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step128/mmlu_summary_seq_logprob.json,8
pythia-6_9b,step128,us_foreign_policy,test,27.0,23.199646865935176,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step128/mmlu_summary_seq_logprob.json,8
pythia-6_9b,step128,us_foreign_policy,validation,27.272727272727273,23.199646865935176,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step128/mmlu_summary_seq_logprob.json,8
pythia-6_9b,step128,us_foreign_policy,avg,24.75757575757576,23.199646865935176,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step128/mmlu_summary_seq_logprob.json,8
pythia-6_9b,step128,us_foreign_policy,max,27.272727272727273,23.199646865935176,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step128/mmlu_summary_seq_logprob.json,8
pythia-6_9b,step128,virology,dev,40.0,23.199646865935176,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step128/mmlu_summary_seq_logprob.json,8
pythia-6_9b,step128,virology,test,28.313253012048193,23.199646865935176,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step128/mmlu_summary_seq_logprob.json,8
pythia-6_9b,step128,virology,validation,33.333333333333336,23.199646865935176,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step128/mmlu_summary_seq_logprob.json,8
pythia-6_9b,step128,virology,avg,33.882195448460514,23.199646865935176,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step128/mmlu_summary_seq_logprob.json,8
pythia-6_9b,step128,virology,max,40.0,23.199646865935176,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step128/mmlu_summary_seq_logprob.json,8
pythia-6_9b,step128,world_religions,dev,20.0,23.199646865935176,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step128/mmlu_summary_seq_logprob.json,8
pythia-6_9b,step128,world_religions,test,33.333333333333336,23.199646865935176,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step128/mmlu_summary_seq_logprob.json,8
pythia-6_9b,step128,world_religions,validation,47.36842105263158,23.199646865935176,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step128/mmlu_summary_seq_logprob.json,8
pythia-6_9b,step128,world_religions,avg,33.567251461988306,23.199646865935176,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step128/mmlu_summary_seq_logprob.json,8
pythia-6_9b,step128,world_religions,max,47.36842105263158,23.199646865935176,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step128/mmlu_summary_seq_logprob.json,8
pythia-6_9b,step100000,abstract_algebra,dev,40.0,26.176062555177197,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step100000/mmlu_summary_seq_logprob.json,14
pythia-6_9b,step100000,abstract_algebra,test,22.0,26.176062555177197,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step100000/mmlu_summary_seq_logprob.json,14
pythia-6_9b,step100000,abstract_algebra,validation,18.181818181818183,26.176062555177197,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step100000/mmlu_summary_seq_logprob.json,14
pythia-6_9b,step100000,abstract_algebra,avg,26.72727272727273,26.176062555177197,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step100000/mmlu_summary_seq_logprob.json,14
pythia-6_9b,step100000,abstract_algebra,max,40.0,26.176062555177197,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step100000/mmlu_summary_seq_logprob.json,14
pythia-6_9b,step100000,anatomy,dev,20.0,26.176062555177197,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step100000/mmlu_summary_seq_logprob.json,14
pythia-6_9b,step100000,anatomy,test,21.48148148148148,26.176062555177197,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step100000/mmlu_summary_seq_logprob.json,14
pythia-6_9b,step100000,anatomy,validation,28.571428571428573,26.176062555177197,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step100000/mmlu_summary_seq_logprob.json,14
pythia-6_9b,step100000,anatomy,avg,23.350970017636683,26.176062555177197,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step100000/mmlu_summary_seq_logprob.json,14
pythia-6_9b,step100000,anatomy,max,28.571428571428573,26.176062555177197,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step100000/mmlu_summary_seq_logprob.json,14
pythia-6_9b,step100000,astronomy,dev,40.0,26.176062555177197,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step100000/mmlu_summary_seq_logprob.json,14
pythia-6_9b,step100000,astronomy,test,23.68421052631579,26.176062555177197,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step100000/mmlu_summary_seq_logprob.json,14
pythia-6_9b,step100000,astronomy,validation,50.0,26.176062555177197,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step100000/mmlu_summary_seq_logprob.json,14
pythia-6_9b,step100000,astronomy,avg,37.89473684210527,26.176062555177197,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step100000/mmlu_summary_seq_logprob.json,14
pythia-6_9b,step100000,astronomy,max,50.0,26.176062555177197,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step100000/mmlu_summary_seq_logprob.json,14
pythia-6_9b,step100000,business_ethics,dev,40.0,26.176062555177197,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step100000/mmlu_summary_seq_logprob.json,14
pythia-6_9b,step100000,business_ethics,test,24.0,26.176062555177197,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step100000/mmlu_summary_seq_logprob.json,14
pythia-6_9b,step100000,business_ethics,validation,54.54545454545455,26.176062555177197,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step100000/mmlu_summary_seq_logprob.json,14
pythia-6_9b,step100000,business_ethics,avg,39.515151515151516,26.176062555177197,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step100000/mmlu_summary_seq_logprob.json,14
pythia-6_9b,step100000,business_ethics,max,54.54545454545455,26.176062555177197,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step100000/mmlu_summary_seq_logprob.json,14
pythia-6_9b,step100000,clinical_knowledge,dev,20.0,26.176062555177197,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step100000/mmlu_summary_seq_logprob.json,14
pythia-6_9b,step100000,clinical_knowledge,test,25.660377358490567,26.176062555177197,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step100000/mmlu_summary_seq_logprob.json,14
pythia-6_9b,step100000,clinical_knowledge,validation,20.689655172413794,26.176062555177197,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step100000/mmlu_summary_seq_logprob.json,14
pythia-6_9b,step100000,clinical_knowledge,avg,22.116677510301454,26.176062555177197,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step100000/mmlu_summary_seq_logprob.json,14
pythia-6_9b,step100000,clinical_knowledge,max,25.660377358490567,26.176062555177197,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step100000/mmlu_summary_seq_logprob.json,14
pythia-6_9b,step100000,college_biology,dev,0.0,26.176062555177197,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step100000/mmlu_summary_seq_logprob.json,14
pythia-6_9b,step100000,college_biology,test,28.47222222222222,26.176062555177197,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step100000/mmlu_summary_seq_logprob.json,14
pythia-6_9b,step100000,college_biology,validation,18.75,26.176062555177197,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step100000/mmlu_summary_seq_logprob.json,14
pythia-6_9b,step100000,college_biology,avg,15.74074074074074,26.176062555177197,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step100000/mmlu_summary_seq_logprob.json,14
pythia-6_9b,step100000,college_biology,max,28.47222222222222,26.176062555177197,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step100000/mmlu_summary_seq_logprob.json,14
pythia-6_9b,step100000,college_chemistry,dev,20.0,26.176062555177197,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step100000/mmlu_summary_seq_logprob.json,14
pythia-6_9b,step100000,college_chemistry,test,24.0,26.176062555177197,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step100000/mmlu_summary_seq_logprob.json,14
pythia-6_9b,step100000,college_chemistry,validation,37.5,26.176062555177197,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step100000/mmlu_summary_seq_logprob.json,14
pythia-6_9b,step100000,college_chemistry,avg,27.166666666666668,26.176062555177197,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step100000/mmlu_summary_seq_logprob.json,14
pythia-6_9b,step100000,college_chemistry,max,37.5,26.176062555177197,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step100000/mmlu_summary_seq_logprob.json,14
pythia-6_9b,step100000,college_computer_science,dev,20.0,26.176062555177197,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step100000/mmlu_summary_seq_logprob.json,14
pythia-6_9b,step100000,college_computer_science,test,35.0,26.176062555177197,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step100000/mmlu_summary_seq_logprob.json,14
pythia-6_9b,step100000,college_computer_science,validation,18.181818181818183,26.176062555177197,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step100000/mmlu_summary_seq_logprob.json,14
pythia-6_9b,step100000,college_computer_science,avg,24.393939393939394,26.176062555177197,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step100000/mmlu_summary_seq_logprob.json,14
pythia-6_9b,step100000,college_computer_science,max,35.0,26.176062555177197,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step100000/mmlu_summary_seq_logprob.json,14
pythia-6_9b,step100000,college_mathematics,dev,40.0,26.176062555177197,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step100000/mmlu_summary_seq_logprob.json,14
pythia-6_9b,step100000,college_mathematics,test,26.0,26.176062555177197,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step100000/mmlu_summary_seq_logprob.json,14
pythia-6_9b,step100000,college_mathematics,validation,45.45454545454545,26.176062555177197,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step100000/mmlu_summary_seq_logprob.json,14
pythia-6_9b,step100000,college_mathematics,avg,37.15151515151515,26.176062555177197,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step100000/mmlu_summary_seq_logprob.json,14
pythia-6_9b,step100000,college_mathematics,max,45.45454545454545,26.176062555177197,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step100000/mmlu_summary_seq_logprob.json,14
pythia-6_9b,step100000,college_medicine,dev,60.0,26.176062555177197,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step100000/mmlu_summary_seq_logprob.json,14
pythia-6_9b,step100000,college_medicine,test,25.433526011560694,26.176062555177197,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step100000/mmlu_summary_seq_logprob.json,14
pythia-6_9b,step100000,college_medicine,validation,27.272727272727273,26.176062555177197,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step100000/mmlu_summary_seq_logprob.json,14
pythia-6_9b,step100000,college_medicine,avg,37.56875109476265,26.176062555177197,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step100000/mmlu_summary_seq_logprob.json,14
pythia-6_9b,step100000,college_medicine,max,60.0,26.176062555177197,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step100000/mmlu_summary_seq_logprob.json,14
pythia-6_9b,step100000,college_physics,dev,40.0,26.176062555177197,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step100000/mmlu_summary_seq_logprob.json,14
pythia-6_9b,step100000,college_physics,test,31.372549019607842,26.176062555177197,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step100000/mmlu_summary_seq_logprob.json,14
pythia-6_9b,step100000,college_physics,validation,18.181818181818183,26.176062555177197,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step100000/mmlu_summary_seq_logprob.json,14
pythia-6_9b,step100000,college_physics,avg,29.851455733808677,26.176062555177197,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step100000/mmlu_summary_seq_logprob.json,14
pythia-6_9b,step100000,college_physics,max,40.0,26.176062555177197,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step100000/mmlu_summary_seq_logprob.json,14
pythia-6_9b,step100000,computer_security,dev,40.0,26.176062555177197,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step100000/mmlu_summary_seq_logprob.json,14
pythia-6_9b,step100000,computer_security,test,25.0,26.176062555177197,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step100000/mmlu_summary_seq_logprob.json,14
pythia-6_9b,step100000,computer_security,validation,27.272727272727273,26.176062555177197,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step100000/mmlu_summary_seq_logprob.json,14
pythia-6_9b,step100000,computer_security,avg,30.75757575757576,26.176062555177197,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step100000/mmlu_summary_seq_logprob.json,14
pythia-6_9b,step100000,computer_security,max,40.0,26.176062555177197,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step100000/mmlu_summary_seq_logprob.json,14
pythia-6_9b,step100000,conceptual_physics,dev,20.0,26.176062555177197,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step100000/mmlu_summary_seq_logprob.json,14
pythia-6_9b,step100000,conceptual_physics,test,30.21276595744681,26.176062555177197,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step100000/mmlu_summary_seq_logprob.json,14
pythia-6_9b,step100000,conceptual_physics,validation,19.23076923076923,26.176062555177197,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step100000/mmlu_summary_seq_logprob.json,14
pythia-6_9b,step100000,conceptual_physics,avg,23.14784506273868,26.176062555177197,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step100000/mmlu_summary_seq_logprob.json,14
pythia-6_9b,step100000,conceptual_physics,max,30.21276595744681,26.176062555177197,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step100000/mmlu_summary_seq_logprob.json,14
pythia-6_9b,step100000,econometrics,dev,20.0,26.176062555177197,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step100000/mmlu_summary_seq_logprob.json,14
pythia-6_9b,step100000,econometrics,test,27.19298245614035,26.176062555177197,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step100000/mmlu_summary_seq_logprob.json,14
pythia-6_9b,step100000,econometrics,validation,33.333333333333336,26.176062555177197,seq_logprob,15858,/home/nsrikant/BehaviorBoxNew/results/mmlu/pythia-6_9b-step100000/mmlu_summary_seq_logprob.json,14
