split,pair_id,good_sentence,bad_sentence,good_doc_id,bad_doc_id,good_input_file,bad_input_file,good_output_file,bad_output_file,good_seq_logprob,bad_seq_logprob,good_num_tokens,bad_num_tokens
left_branch_island_simple_question,342,Which ladies has Erin observed?,Which has Erin observed ladies?,left_branch_island_simple_question_good_342,left_branch_island_simple_question_bad_342,longformer-245_249.parquet,longformer-270_274.parquet,pythia-160m-step4-200_399.parquet,pythia-160m-step4-200_399.parquet,-54.60053253173828,-55.33883285522461,6,6
irregular_past_participle_adjectives,298,The worn scarves aren't concealed.,The wore scarves aren't concealed.,irregular_past_participle_adjectives_good_298,irregular_past_participle_adjectives_bad_298,longformer-380_384.parquet,longformer-390_394.parquet,pythia-160m-step4-200_399.parquet,pythia-160m-step4-200_399.parquet,-75.53224182128906,-74.77027893066406,7,7
wh_questions_object_gap,601,Joel couldn't forget most cashiers that the guys hugged.,Joel couldn't forget who the guys hugged most cashiers.,wh_questions_object_gap_good_601,wh_questions_object_gap_bad_601,longformer-990_994.parquet,longformer-970_974.parquet,pythia-160m-step4-800_999.parquet,pythia-160m-step4-800_999.parquet,-130.8435516357422,-129.57383728027344,11,11
adjunct_island,2,What is Larry dropping by after lifting a grocery store?,What is Larry dropping by a grocery store after lifting?,adjunct_island_good_2,adjunct_island_bad_2,longformer-990_994.parquet,longformer-995_999.parquet,pythia-160m-step4-1000_1199.parquet,pythia-160m-step4-800_999.parquet,-110.91386413574219,-109.57936096191406,11,11
determiner_noun_agreement_with_adj_irregular_1,144,Most photographs look like those clever children.,Most photographs look like those clever child.,determiner_noun_agreement_with_adj_irregular_1_good_144,determiner_noun_agreement_with_adj_irregular_1_bad_144,longformer-840_844.parquet,longformer-740_744.parquet,pythia-160m-step4-800_999.parquet,pythia-160m-step4-600_799.parquet,-76.9926528930664,-76.72461700439453,8,8
irregular_plural_subject_verb_agreement_2,325,The women haven't hired Candice.,The woman haven't hired Candice.,irregular_plural_subject_verb_agreement_2_good_325,irregular_plural_subject_verb_agreement_2_bad_325,longformer-290_294.parquet,longformer-305_309.parquet,pythia-160m-step4-200_399.parquet,pythia-160m-step4-200_399.parquet,-76.84962463378906,-77.61259460449219,7,7
sentential_subject_island,532,Who will a legislature's aggravating Anna hurt.,Who will a legislature's aggravating hurt Anna.,sentential_subject_island_good_532,sentential_subject_island_bad_532,longformer-760_764.parquet,longformer-785_789.parquet,pythia-160m-step4-600_799.parquet,pythia-160m-step4-600_799.parquet,-86.18391418457031,-86.68399810791016,9,9
coordinate_structure_constraint_object_extraction,81,What have April and a lot of customers insulted?,What had April insulted and a lot of customers?,coordinate_structure_constraint_object_extraction_good_81,coordinate_structure_constraint_object_extraction_bad_81,longformer-800_804.parquet,longformer-765_769.parquet,pythia-160m-step4-800_999.parquet,pythia-160m-step4-600_799.parquet,-112.94083404541016,-114.00566864013672,10,10
regular_plural_subject_verb_agreement_2,505,The cup tips over.,The cups tips over.,regular_plural_subject_verb_agreement_2_good_505,regular_plural_subject_verb_agreement_2_bad_505,longformer-25_29.parquet,longformer-35_39.parquet,pythia-160m-step4-0_199.parquet,pythia-160m-step4-0_199.parquet,-44.14299774169922,-44.35289764404297,5,5
causative,51,Mary folded every skirt.,Mary vanished every skirt.,causative_good_51,causative_bad_51,longformer-75_79.parquet,longformer-130_134.parquet,pythia-160m-step4-0_199.parquet,pythia-160m-step4-0_199.parquet,-41.754913330078125,-44.50082015991211,5,5
superlative_quantifiers_2,551,A museum insulted at most two doctors.,No museum insulted at most two doctors.,superlative_quantifiers_2_good_551,superlative_quantifiers_2_bad_551,longformer-495_499.parquet,longformer-530_534.parquet,pythia-160m-step4-400_599.parquet,pythia-160m-step4-400_599.parquet,-85.03671264648438,-85.13810729980469,8,8
adjunct_island,9,What had Sally remembered without insulting the report?,What had Sally remembered the report without insulting?,adjunct_island_good_9,adjunct_island_bad_9,longformer-985_989.parquet,longformer-975_979.parquet,pythia-160m-step4-800_999.parquet,pythia-160m-step4-800_999.parquet,-91.66104888916016,-91.50067901611328,9,9
npi_present_2,376,Vanessa did also care for George.,Vanessa did ever care for George.,npi_present_2_good_376,npi_present_2_bad_376,longformer-335_339.parquet,longformer-345_349.parquet,pythia-160m-step4-200_399.parquet,pythia-160m-step4-200_399.parquet,-75.53817749023438,-74.0981216430664,7,7
determiner_noun_agreement_with_adj_irregular_2,158,Those cashiers buy those smooth lice.,Those cashiers buy that smooth lice.,determiner_noun_agreement_with_adj_irregular_2_good_158,determiner_noun_agreement_with_adj_irregular_2_bad_158,longformer-480_484.parquet,longformer-440_444.parquet,pythia-160m-step4-400_599.parquet,pythia-160m-step4-400_599.parquet,-86.38658142089844,-85.92568969726562,7,7
passive_1,402,Kenneth's partner wasn't aggravated by every play.,Kenneth's partner wasn't concurred by every play.,passive_1_good_402,passive_1_bad_402,longformer-875_879.parquet,longformer-840_844.parquet,pythia-160m-step4-800_999.parquet,pythia-160m-step4-800_999.parquet,-107.03731536865234,-118.07613372802734,10,10
tough_vs_raising_2,576,A lot of drivers are soon to clash.,A lot of drivers are irritating to clash.,tough_vs_raising_2_good_576,tough_vs_raising_2_bad_576,longformer-405_409.parquet,longformer-615_619.parquet,pythia-160m-step4-400_599.parquet,pythia-160m-step4-600_799.parquet,-88.7251968383789,-98.70721435546875,9,9
determiner_noun_agreement_2,106,Most universities describe those movies.,Most universities describe that movies.,determiner_noun_agreement_2_good_106,determiner_noun_agreement_2_bad_106,longformer-585_589.parquet,longformer-520_524.parquet,pythia-160m-step4-400_599.parquet,pythia-160m-step4-400_599.parquet,-54.068267822265625,-54.860015869140625,6,6
passive_2,416,The grandsons of Kenneth aren't disgusted.,The grandsons of Kenneth aren't gotten fired.,passive_2_good_416,passive_2_bad_416,longformer-645_649.parquet,longformer-715_719.parquet,pythia-160m-step4-600_799.parquet,pythia-160m-step4-600_799.parquet,-109.78022766113281,-109.26507568359375,8,9
principle_A_case_2,440,Matt was imagining himself disturbing Kevin.,Matt was imagining himself disturbs Kevin.,principle_A_case_2_good_440,principle_A_case_2_bad_440,longformer-685_689.parquet,longformer-650_654.parquet,pythia-160m-step4-600_799.parquet,pythia-160m-step4-600_799.parquet,-65.97755432128906,-78.28112030029297,7,7
ellipsis_n_bar_1,204,Most children disagree with a few hidden sisters and a lot of commentaries disagree with a lot.,Most children disagree with a few sisters and a lot of commentaries disagree with a lot hidden.,ellipsis_n_bar_1_good_204,ellipsis_n_bar_1_bad_204,longformer-1300_1304.parquet,longformer-1305_1309.parquet,pythia-160m-step4-1200_1399.parquet,pythia-160m-step4-1200_1399.parquet,-201.10934448242188,-202.49757385253906,18,18
principle_A_domain_3,472,Bruce thinks Jodi visits herself.,Jodi thinks Bruce visits herself.,principle_A_domain_3_good_472,principle_A_domain_3_bad_472,longformer-325_329.parquet,longformer-330_334.parquet,pythia-160m-step4-200_399.parquet,pythia-160m-step4-200_399.parquet,-75.61560821533203,-65.02049255371094,6,6
sentential_negation_npi_scope,524,Bethany's daughters who are appreciating all lakes could not ever plan to disturb Diane.,Bethany's daughters who are not appreciating all lakes could ever plan to disturb Diane.,sentential_negation_npi_scope_good_524,sentential_negation_npi_scope_bad_524,longformer-1285_1289.parquet,longformer-1285_1289.parquet,pythia-160m-step4-1200_1399.parquet,pythia-160m-step4-1200_1399.parquet,-197.5113983154297,-198.94329833984375,16,16
inchoative,272,A sock had stretched.,A sock had concealed.,inchoative_good_272,inchoative_bad_272,longformer-40_44.parquet,longformer-45_49.parquet,pythia-160m-step4-0_199.parquet,pythia-160m-step4-0_199.parquet,-44.685035705566406,-43.419471740722656,5,5
principle_A_case_1,433,Charles wasn't saying that he climbs up ladders.,Charles wasn't saying that himself climbs up ladders.,principle_A_case_1_good_433,principle_A_case_1_bad_433,longformer-805_809.parquet,longformer-935_939.parquet,pythia-160m-step4-800_999.parquet,pythia-160m-step4-800_999.parquet,-130.98880004882812,-131.1970672607422,10,10
distractor_agreement_relational_noun,176,A pamphlet about the Lutherans does alarm Nicole.,A pamphlet about the Lutherans do alarm Nicole.,distractor_agreement_relational_noun_good_176,distractor_agreement_relational_noun_bad_176,longformer-830_834.parquet,longformer-795_799.parquet,pythia-160m-step4-800_999.parquet,pythia-160m-step4-600_799.parquet,-110.43640899658203,-110.7045669555664,9,9
existential_there_object_raising,228,Many grandsons of every waiter hadn't believed there to be many waitresses prodding Steve to break the mirrors.,Many grandsons of every waiter hadn't obligated there to be many waitresses prodding Steve to break the mirrors.,existential_there_object_raising_good_228,existential_there_object_raising_bad_228,longformer-1330_1334.parquet,longformer-1335_1339.parquet,pythia-160m-step4-1200_1399.parquet,pythia-160m-step4-1200_1399.parquet,-255.2307891845703,-254.7933349609375,20,20
principle_A_domain_2,469,Sherry says jackets will distract themselves.,Sherry says jackets will distract herself.,principle_A_domain_2_good_469,principle_A_domain_2_bad_469,longformer-725_729.parquet,longformer-640_644.parquet,pythia-160m-step4-600_799.parquet,pythia-160m-step4-600_799.parquet,-88.36492919921875,-88.86817932128906,7,7
animate_subject_passive,32,The boy isn't investigated by some senator.,The boy isn't investigated by some medium.,animate_subject_passive_good_32,animate_subject_passive_bad_32,longformer-670_674.parquet,longformer-640_644.parquet,pythia-160m-step4-600_799.parquet,pythia-160m-step4-600_799.parquet,-88.6685791015625,-88.84886932373047,9,9
principle_A_domain_3,475,Lucille shouldn't say Timothy observes himself.,Timothy shouldn't say Lucille observes himself.,principle_A_domain_3_good_475,principle_A_domain_3_bad_475,longformer-785_789.parquet,longformer-780_784.parquet,pythia-160m-step4-600_799.parquet,pythia-160m-step4-600_799.parquet,-87.45878601074219,-98.52923583984375,8,8
tough_vs_raising_2,579,Douglas wasn't certain to lift some cats.,Douglas wasn't exciting to lift some cats.,tough_vs_raising_2_good_579,tough_vs_raising_2_bad_579,longformer-620_624.parquet,longformer-645_649.parquet,pythia-160m-step4-600_799.parquet,pythia-160m-step4-600_799.parquet,-99.86114501953125,-99.88922882080078,9,9
sentential_negation_npi_licensor_present,511,The couches did not ever slip.,The couches did probably ever slip.,sentential_negation_npi_licensor_present_good_511,sentential_negation_npi_licensor_present_bad_511,longformer-230_234.parquet,longformer-435_439.parquet,pythia-160m-step4-200_399.parquet,pythia-160m-step4-400_599.parquet,-77.01704406738281,-77.40303802490234,7,7
principle_A_reconstruction,480,It's himself that Larry is kissing.,It's himself that is kissing Larry.,principle_A_reconstruction_good_480,principle_A_reconstruction_bad_480,longformer-395_399.parquet,longformer-420_424.parquet,pythia-160m-step4-400_599.parquet,pythia-160m-step4-400_599.parquet,-76.80829620361328,-74.35784912109375,8,8
distractor_agreement_relational_noun,175,The movie about the Borgias wasn't embarrassing Eva.,The movie about the Borgias weren't embarrassing Eva.,distractor_agreement_relational_noun_good_175,distractor_agreement_relational_noun_bad_175,longformer-900_904.parquet,longformer-935_939.parquet,pythia-160m-step4-800_999.parquet,pythia-160m-step4-800_999.parquet,-107.97920989990234,-107.6046142578125,10,10
transitive,584,Janet visits the hill.,Janet copes the hill.,transitive_good_584,transitive_bad_584,longformer-55_59.parquet,longformer-40_44.parquet,pythia-160m-step4-0_199.parquet,pythia-160m-step4-0_199.parquet,-53.0751838684082,-65.80509185791016,5,5
passive_2,418,Deanna's teacher is cared for.,Deanna's teacher is smiled.,passive_2_good_418,passive_2_bad_418,longformer-225_229.parquet,longformer-150_154.parquet,pythia-160m-step4-200_399.parquet,pythia-160m-step4-0_199.parquet,-74.81170654296875,-64.4227066040039,7,6
principle_A_reconstruction,489,It's herself that Carmen won't stun.,It's herself that won't stun Carmen.,principle_A_reconstruction_good_489,principle_A_reconstruction_bad_489,longformer-455_459.parquet,longformer-440_444.parquet,pythia-160m-step4-400_599.parquet,pythia-160m-step4-400_599.parquet,-109.01914978027344,-108.7427978515625,9,9
anaphor_gender_agreement,14,Rose has shocked herself.,Rose has shocked itself.,anaphor_gender_agreement_good_14,anaphor_gender_agreement_bad_14,longformer-100_104.parquet,longformer-80_84.parquet,pythia-160m-step4-0_199.parquet,pythia-160m-step4-0_199.parquet,-45.29534912109375,-45.416412353515625,5,5
regular_plural_subject_verb_agreement_1,494,Dana descends this ladder.,Dana descend this ladder.,regular_plural_subject_verb_agreement_1_good_494,regular_plural_subject_verb_agreement_1_bad_494,longformer-120_124.parquet,longformer-105_109.parquet,pythia-160m-step4-0_199.parquet,pythia-160m-step4-0_199.parquet,-66.22017669677734,-55.35845947265625,5,5
causative,56,Many senators hadn't washed Jodi.,Many senators hadn't fallen Jodi.,causative_good_56,causative_bad_56,longformer-355_359.parquet,longformer-345_349.parquet,pythia-160m-step4-200_399.parquet,pythia-160m-step4-200_399.parquet,-76.58956909179688,-76.61477661132812,7,7
anaphor_gender_agreement,11,Stephanie is returning to herself.,Stephanie is returning to itself.,anaphor_gender_agreement_good_11,anaphor_gender_agreement_bad_11,longformer-380_384.parquet,longformer-355_359.parquet,pythia-160m-step4-200_399.parquet,pythia-160m-step4-200_399.parquet,-78.51780700683594,-78.32330322265625,6,6
npi_present_2,377,Tonya clearly disgusted Randolf.,Tonya ever disgusted Randolf.,npi_present_2_good_377,npi_present_2_bad_377,longformer-305_309.parquet,longformer-210_214.parquet,pythia-160m-step4-200_399.parquet,pythia-160m-step4-200_399.parquet,-77.46835327148438,-77.21996307373047,5,5
npi_present_2,372,Liam had also failed to conspire.,Liam had ever failed to conspire.,npi_present_2_good_372,npi_present_2_bad_372,longformer-330_334.parquet,longformer-360_364.parquet,pythia-160m-step4-200_399.parquet,pythia-160m-step4-200_399.parquet,-91.05675506591797,-89.78202056884766,7,7
principle_A_domain_1,450,George had explained that the lady wasn't working with him.,George had explained that the lady wasn't working with himself.,principle_A_domain_1_good_450,principle_A_domain_1_bad_450,longformer-1045_1049.parquet,longformer-1095_1099.parquet,pythia-160m-step4-1000_1199.parquet,pythia-160m-step4-1000_1199.parquet,-122.07081604003906,-122.75641632080078,12,12
existential_there_object_raising,223,All nephews of Eva haven't predicted there to be a lot of trucks existing.,All nephews of Eva haven't spurred there to be a lot of trucks existing.,existential_there_object_raising_good_223,existential_there_object_raising_bad_223,longformer-1195_1199.parquet,longformer-1185_1189.parquet,pythia-160m-step4-1000_1199.parquet,pythia-160m-step4-1000_1199.parquet,-176.60595703125,-186.74407958984375,16,16
distractor_agreement_relative_clause,183,Some adult who has helped a lot of patients wears this skirt.,Some adult who has helped a lot of patients wear this skirt.,distractor_agreement_relative_clause_good_183,distractor_agreement_relative_clause_bad_183,longformer-1080_1084.parquet,longformer-1060_1064.parquet,pythia-160m-step4-1000_1199.parquet,pythia-160m-step4-1000_1199.parquet,-129.93701171875,-131.43182373046875,13,13
coordinate_structure_constraint_object_extraction,88,Who can Rodney and Cindy take?,Who might Rodney take and Cindy?,coordinate_structure_constraint_object_extraction_good_88,coordinate_structure_constraint_object_extraction_bad_88,longformer-240_244.parquet,longformer-300_304.parquet,pythia-160m-step4-200_399.parquet,pythia-160m-step4-200_399.parquet,-90.16682434082031,-88.3012924194336,7,7
determiner_noun_agreement_with_adj_irregular_2,157,Deborah had fled from that important woman.,Deborah had fled from those important woman.,determiner_noun_agreement_with_adj_irregular_2_good_157,determiner_noun_agreement_with_adj_irregular_2_bad_157,longformer-660_664.parquet,longformer-695_699.parquet,pythia-160m-step4-600_799.parquet,pythia-160m-step4-600_799.parquet,-103.77543640136719,-104.08740997314453,8,8
matrix_question_npi_licensor_present,353,Have most chairs ever tipped over?,Most chairs have ever tipped over.,matrix_question_npi_licensor_present_good_353,matrix_question_npi_licensor_present_bad_353,longformer-385_389.parquet,longformer-375_379.parquet,pythia-160m-step4-200_399.parquet,pythia-160m-step4-200_399.parquet,-65.3572006225586,-64.77867126464844,7,7
determiner_noun_agreement_with_adj_irregular_1,145,Carla went to that rough oasis.,Carla went to that rough oases.,determiner_noun_agreement_with_adj_irregular_1_good_145,determiner_noun_agreement_with_adj_irregular_1_bad_145,longformer-270_274.parquet,longformer-255_259.parquet,pythia-160m-step4-200_399.parquet,pythia-160m-step4-200_399.parquet,-87.91901397705078,-87.11164855957031,7,7
principle_A_c_command,420,The legislatures that should praise Victoria worked with themselves.,The legislatures that should praise Victoria worked with herself.,principle_A_c_command_good_420,principle_A_c_command_bad_420,longformer-1145_1149.parquet,longformer-1110_1114.parquet,pythia-160m-step4-1000_1199.parquet,pythia-160m-step4-1000_1199.parquet,-111.65682983398438,-112.38739013671875,10,10
tough_vs_raising_1,569,Most waiters aren't easy to fire.,Most waiters aren't soon to fire.,tough_vs_raising_1_good_569,tough_vs_raising_1_bad_569,longformer-355_359.parquet,longformer-340_344.parquet,pythia-160m-step4-200_399.parquet,pythia-160m-step4-200_399.parquet,-88.0839614868164,-86.8487548828125,8,8
determiner_noun_agreement_with_adj_2,137,This waiter hasn't scanned that long book.,This waiter hasn't scanned those long book.,determiner_noun_agreement_with_adj_2_good_137,determiner_noun_agreement_with_adj_2_bad_137,longformer-635_639.parquet,longformer-670_674.parquet,pythia-160m-step4-600_799.parquet,pythia-160m-step4-600_799.parquet,-87.68074798583984,-87.05339050292969,9,9
determiner_noun_agreement_2,108,Some actors astounded those banks.,Some actors astounded that banks.,determiner_noun_agreement_2_good_108,determiner_noun_agreement_2_bad_108,longformer-395_399.parquet,longformer-325_329.parquet,pythia-160m-step4-200_399.parquet,pythia-160m-step4-200_399.parquet,-66.26570129394531,-67.14692687988281,6,6
regular_plural_subject_verb_agreement_2,506,The guys swallow.,The guy swallow.,regular_plural_subject_verb_agreement_2_good_506,regular_plural_subject_verb_agreement_2_bad_506,longformer-15_19.parquet,longformer-10_14.parquet,pythia-160m-step4-0_199.parquet,pythia-160m-step4-0_199.parquet,-31.410011291503906,-32.042640686035156,4,4
principle_A_domain_3,474,Anna will explain Thomas couldn't hurt himself.,Thomas will explain Anna couldn't hurt himself.,principle_A_domain_3_good_474,principle_A_domain_3_bad_474,longformer-760_764.parquet,longformer-780_784.parquet,pythia-160m-step4-600_799.parquet,pythia-160m-step4-600_799.parquet,-85.3783187866211,-86.69407653808594,9,9
distractor_agreement_relative_clause,187,Many committees that will respect Charles induce Adam to look like most pictures.,Many committees that will respect Charles induces Adam to look like most pictures.,distractor_agreement_relative_clause_good_187,distractor_agreement_relative_clause_bad_187,longformer-1240_1244.parquet,longformer-1245_1249.parquet,pythia-160m-step4-1200_1399.parquet,pythia-160m-step4-1200_1399.parquet,-142.88339233398438,-144.08316040039062,14,14
passive_1,401,Heather is insulted by Ann.,Heather is murmured by Ann.,passive_1_good_401,passive_1_bad_401,longformer-160_164.parquet,longformer-145_149.parquet,pythia-160m-step4-0_199.parquet,pythia-160m-step4-0_199.parquet,-77.29088592529297,-66.24669647216797,6,6
passive_1,400,Many commentaries about the Borgias aren't discussed by Marcus's classmate.,Many commentaries about the Borgias aren't disagreed by Marcus's classmate.,passive_1_good_400,passive_1_bad_400,longformer-1200_1204.parquet,longformer-1205_1209.parquet,pythia-160m-step4-1200_1399.parquet,pythia-160m-step4-1200_1399.parquet,-162.68038940429688,-161.6607208251953,13,13
wh_vs_that_no_gap,633,Laura has figured out that students weren't discussing Erin.,Laura has figured out who students weren't discussing Erin.,wh_vs_that_no_gap_good_633,wh_vs_that_no_gap_bad_633,longformer-1065_1069.parquet,longformer-1040_1044.parquet,pythia-160m-step4-1000_1199.parquet,pythia-160m-step4-1000_1199.parquet,-122.36624908447266,-120.5353012084961,11,11
drop_argument,191,Those fathers of Maria skate around.,Those fathers of Maria cured.,drop_argument_good_191,drop_argument_bad_191,longformer-455_459.parquet,longformer-200_204.parquet,pythia-160m-step4-400_599.parquet,pythia-160m-step4-200_399.parquet,-65.44436645507812,-55.12601852416992,7,6
wh_vs_that_with_gap,653,Karen isn't learning who some boy was referencing.,Karen isn't learning that some boy was referencing.,wh_vs_that_with_gap_good_653,wh_vs_that_with_gap_bad_653,longformer-860_864.parquet,longformer-895_899.parquet,pythia-160m-step4-800_999.parquet,pythia-160m-step4-800_999.parquet,-106.2132568359375,-107.51356506347656,10,10
determiner_noun_agreement_1,94,Sara kissed this cashier.,Sara kissed this cashiers.,determiner_noun_agreement_1_good_94,determiner_noun_agreement_1_bad_94,longformer-95_99.parquet,longformer-120_124.parquet,pythia-160m-step4-0_199.parquet,pythia-160m-step4-0_199.parquet,-65.45631408691406,-66.41790771484375,5,5
wh_questions_subject_gap_long_distance,625,Heidi hadn't seen most lamps that Barbara noticed that embarrassed those waitresses.,Heidi hadn't seen who most lamps that Barbara noticed embarrassed those waitresses.,wh_questions_subject_gap_long_distance_good_625,wh_questions_subject_gap_long_distance_bad_625,longformer-1260_1264.parquet,longformer-1245_1249.parquet,pythia-160m-step4-1200_1399.parquet,pythia-160m-step4-1200_1399.parquet,-163.60800170898438,-164.6791534423828,14,14
only_npi_scope,393,Only Carrie's bosses who those banks are concealing had ever conferred.,Carrie's bosses who only those banks are concealing had ever conferred.,only_npi_scope_good_393,only_npi_scope_bad_393,longformer-1170_1174.parquet,longformer-1170_1174.parquet,pythia-160m-step4-1000_1199.parquet,pythia-160m-step4-1000_1199.parquet,-145.7195281982422,-155.99588012695312,13,13
distractor_agreement_relative_clause,180,Most guys that confuse the government have succeeded.,Most guys that confuse the government has succeeded.,distractor_agreement_relative_clause_good_180,distractor_agreement_relative_clause_bad_180,longformer-940_944.parquet,longformer-920_924.parquet,pythia-160m-step4-800_999.parquet,pythia-160m-step4-800_999.parquet,-88.1168441772461,-88.06658172607422,9,9
determiner_noun_agreement_2,107,Kathleen buys this book.,Kathleen buys these book.,determiner_noun_agreement_2_good_107,determiner_noun_agreement_2_bad_107,longformer-85_89.parquet,longformer-90_94.parquet,pythia-160m-step4-0_199.parquet,pythia-160m-step4-0_199.parquet,-65.04927825927734,-64.35316467285156,5,5
only_npi_scope,395,Only Emily's doctor that most teachers question had ever referenced Laurie.,Emily's doctor that only most teachers question had ever referenced Laurie.,only_npi_scope_good_395,only_npi_scope_bad_395,longformer-1210_1214.parquet,longformer-1210_1214.parquet,pythia-160m-step4-1200_1399.parquet,pythia-160m-step4-1200_1399.parquet,-142.89596557617188,-154.16287231445312,13,13
principle_A_domain_2,468,Many pedestrians say Frank won't criticize himself.,Many pedestrians say Frank won't criticize themselves.,principle_A_domain_2_good_468,principle_A_domain_2_bad_468,longformer-885_889.parquet,longformer-965_969.parquet,pythia-160m-step4-800_999.parquet,pythia-160m-step4-800_999.parquet,-89.20027923583984,-87.81962585449219,9,9
wh_vs_that_no_gap,639,Every boy forgets that every lady hadn't worked with the Borgias.,Every boy forgets who every lady hadn't worked with the Borgias.,wh_vs_that_no_gap_good_639,wh_vs_that_no_gap_bad_639,longformer-1115_1119.parquet,longformer-1100_1104.parquet,pythia-160m-step4-1000_1199.parquet,pythia-160m-step4-1000_1199.parquet,-148.02835083007812,-147.40597534179688,13,13
npi_present_1,366,Even the pedestrians often swallow.,Even the pedestrians ever swallow.,npi_present_1_good_366,npi_present_1_bad_366,longformer-425_429.parquet,longformer-385_389.parquet,pythia-160m-step4-400_599.parquet,pythia-160m-step4-200_399.parquet,-52.79422378540039,-52.231327056884766,6,6
irregular_plural_subject_verb_agreement_1,315,The theses are shocking Irene.,The theses is shocking Irene.,irregular_plural_subject_verb_agreement_1_good_315,irregular_plural_subject_verb_agreement_1_bad_315,longformer-230_234.parquet,longformer-210_214.parquet,pythia-160m-step4-200_399.parquet,pythia-160m-step4-0_199.parquet,-67.08672332763672,-65.30205535888672,6,6
principle_A_case_2,449,Some company had forgotten about itself impressing Kirsten.,Some company had forgotten about itself impressed Kirsten.,principle_A_case_2_good_449,principle_A_case_2_bad_449,longformer-1045_1049.parquet,longformer-1025_1029.parquet,pythia-160m-step4-1000_1199.parquet,pythia-160m-step4-1000_1199.parquet,-119.1283187866211,-107.3179931640625,9,9
existential_there_quantifiers_1,235,There is a cashier grinning.,There is every cashier grinning.,existential_there_quantifiers_1_good_235,existential_there_quantifiers_1_bad_235,longformer-185_189.parquet,longformer-300_304.parquet,pythia-160m-step4-0_199.parquet,pythia-160m-step4-200_399.parquet,-78.78571319580078,-78.13182067871094,6,6
existential_there_quantifiers_1,237,There is a niece of Andrea leaving.,There is each niece of Andrea leaving.,existential_there_quantifiers_1_good_237,existential_there_quantifiers_1_bad_237,longformer-400_404.parquet,longformer-495_499.parquet,pythia-160m-step4-400_599.parquet,pythia-160m-step4-400_599.parquet,-75.123046875,-74.96358489990234,8,8
intransitive,284,That door should close.,That door should look like.,intransitive_good_284,intransitive_bad_284,longformer-70_74.parquet,longformer-140_144.parquet,pythia-160m-step4-0_199.parquet,pythia-160m-step4-0_199.parquet,-43.585975646972656,-54.83715057373047,5,6
wh_vs_that_with_gap,655,Katherine knows who the associations can't fire.,Katherine knows that the associations can't fire.,wh_vs_that_with_gap_good_655,wh_vs_that_with_gap_bad_655,longformer-805_809.parquet,longformer-830_834.parquet,pythia-160m-step4-800_999.parquet,pythia-160m-step4-800_999.parquet,-96.51214599609375,-96.77776336669922,9,9
only_npi_licensor_present,382,Only Jessica had ever talked about Gary.,Even Jessica had ever talked about Gary.,only_npi_licensor_present_good_382,only_npi_licensor_present_bad_382,longformer-585_589.parquet,longformer-575_579.parquet,pythia-160m-step4-400_599.parquet,pythia-160m-step4-400_599.parquet,-75.81375885009766,-76.25907897949219,8,8
existential_there_subject_raising,259,There was appearing to be a story about the Great Lakes stunning Douglas.,There was attempting to be a story about the Great Lakes stunning Douglas.,existential_there_subject_raising_good_259,existential_there_subject_raising_bad_259,longformer-1185_1189.parquet,longformer-1200_1204.parquet,pythia-160m-step4-1000_1199.parquet,pythia-160m-step4-1200_1399.parquet,-143.51229858398438,-141.82745361328125,14,14
npi_present_1,368,Even that fork should often look like a sketch.,Even that fork should ever look like a sketch.,npi_present_1_good_368,npi_present_1_bad_368,longformer-775_779.parquet,longformer-735_739.parquet,pythia-160m-step4-600_799.parquet,pythia-160m-step4-600_799.parquet,-101.42414855957031,-100.30233764648438,10,10
superlative_quantifiers_1,540,No eggplant looked like fewer than seven pictures.,No eggplant looked like at most seven pictures.,superlative_quantifiers_1_good_540,superlative_quantifiers_1_bad_540,longformer-850_854.parquet,longformer-775_779.parquet,pythia-160m-step4-800_999.parquet,pythia-160m-step4-600_799.parquet,-97.90878295898438,-99.40879821777344,9,9
wh_questions_subject_gap,611,Valerie questions a library that listened to Beth.,Valerie questions who a library listened to Beth.,wh_questions_subject_gap_good_611,wh_questions_subject_gap_bad_611,longformer-870_874.parquet,longformer-825_829.parquet,pythia-160m-step4-800_999.parquet,pythia-160m-step4-800_999.parquet,-101.76666259765625,-100.4935302734375,9,9
irregular_plural_subject_verb_agreement_2,329,The child conceals some door.,The children conceals some door.,irregular_plural_subject_verb_agreement_2_good_329,irregular_plural_subject_verb_agreement_2_bad_329,longformer-205_209.parquet,longformer-290_294.parquet,pythia-160m-step4-200_399.parquet,pythia-160m-step4-200_399.parquet,-66.50692749023438,-65.01876068115234,6,6
determiner_noun_agreement_with_adj_irregular_1,142,Some prints shock this standing person.,Some prints shock this standing people.,determiner_noun_agreement_with_adj_irregular_1_good_142,determiner_noun_agreement_with_adj_irregular_1_bad_142,longformer-535_539.parquet,longformer-535_539.parquet,pythia-160m-step4-400_599.parquet,pythia-160m-step4-400_599.parquet,-64.23410034179688,-64.10037994384766,7,7
principle_A_domain_3,473,Kristin's grandson explains Erin likes herself.,Erin explains Kristin's grandson likes herself.,principle_A_domain_3_good_473,principle_A_domain_3_bad_473,longformer-790_794.parquet,longformer-770_774.parquet,pythia-160m-step4-600_799.parquet,pythia-160m-step4-600_799.parquet,-100.7314453125,-101.7696762084961,8,8
