,arc_challenge,bbh,blimp,coqa,csqa,gsm8k,hellaswag,lambada+naturalqs,mmlu_other+mmlu_social_sciences,mmlu_stem,piqa,winogrande
527,1.6587323086349548,0.6450625672848984,0.7372143619530853,1.1979733352940203,1.1979733352940203,0.9215179512894592,1.1058215406258332,0.8293661566212722,0.8293661566212722,1.0136697459576463,0.4607589779485245,0.9215179512894592
528,1.2901251299622072,0.5529107726167114,1.750884103303142,0.7372143619530853,0.5529107726167114,1.1979733352940203,1.1058215406258332,0.8293661566212722,1.1979733352940203,1.0136697459576463,0.7372143619530853,1.0136697459576463
532,0.8293661566212722,0.5529107726167114,0.9215179512894592,0.7372143619530853,1.0136697459576463,1.0136697459576463,0.7372143619530853,0.8293661566212722,0.8293661566212722,0.6450625672848984,1.5665805139667681,1.1058215406258332
538,0.8293661566212722,1.474428719298581,0.9215179512894592,0.6450625672848984,0.36860718328033754,0.18430359394396365,0.8293661566212722,1.0136697459576463,1.1058215406258332,2.3959466659804503,0.8293661566212722,0.2764553886121506
539,0.9215179512894592,0.7372143619530853,0.4607589779485245,1.0136697459576463,1.382276924630394,0.9215179512894592,0.7372143619530853,1.5665805139667681,0.7372143619530853,0.9215179512894592,1.382276924630394,1.2901251299622072
542,1.6587323086349548,0.9215179512894592,1.1979733352940203,1.0136697459576463,0.9215179512894592,0.8293661566212722,1.0136697459576463,0.8293661566212722,1.1058215406258332,1.2901251299622072,0.9215179512894592,1.1058215406258332
543,1.6587323086349548,1.1058215406258332,1.1058215406258332,1.474428719298581,1.1058215406258332,1.1979733352940203,0.5529107726167114,1.474428719298581,1.474428719298581,1.750884103303142,1.0136697459576463,0.7372143619530853
546,0.8293661566212722,0.8293661566212722,1.6587323086349548,0.4607589779485245,1.1058215406258332,0.9215179512894592,0.9215179512894592,1.2901251299622072,1.1058215406258332,1.474428719298581,0.9215179512894592,1.1058215406258332
552,0.5529107726167114,1.382276924630394,0.5529107726167114,1.1979733352940203,1.1979733352940203,0.5529107726167114,1.1058215406258332,1.1979733352940203,1.0136697459576463,1.750884103303142,1.750884103303142,1.1979733352940203
553,0.6450625672848984,1.1979733352940203,1.1058215406258332,1.0136697459576463,1.1058215406258332,0.8293661566212722,1.1979733352940203,0.8293661566212722,1.382276924630394,1.382276924630394,1.1979733352940203,1.0136697459576463
555,1.1058215406258332,0.9215179512894592,1.382276924630394,0.7372143619530853,0.5529107726167114,1.0136697459576463,0.7372143619530853,0.7372143619530853,0.8293661566212722,0.8293661566212722,0.9215179512894592,0.8293661566212722
556,1.2901251299622072,1.382276924630394,0.6450625672848984,1.0136697459576463,1.2901251299622072,0.8293661566212722,1.6587323086349548,1.0136697459576463,1.1979733352940203,1.0136697459576463,0.6450625672848984,0.7372143619530853
571,1.2901251299622072,1.1058215406258332,0.7372143619530853,1.1058215406258332,1.843035897971329,0.8293661566212722,0.7372143619530853,1.0136697459576463,0.8293661566212722,1.5665805139667681,1.1058215406258332,1.0136697459576463
583,1.0136697459576463,0.8293661566212722,0.7372143619530853,1.1058215406258332,0.7372143619530853,0.8293661566212722,1.0136697459576463,1.0136697459576463,0.9215179512894592,0.6450625672848984,0.5529107726167114,0.6450625672848984
585,1.2901251299622072,3.0410092286577592,0.4607589779485245,1.1058215406258332,3.133161023325946,1.2901251299622072,0.5529107726167114,1.474428719298581,1.0136697459576463,2.303794871312263,1.750884103303142,1.1979733352940203
587,1.2566153864465026,4.607589733409347e-09,2.0943589743391113,1.0471794894733504,4.607589733409347e-09,0.2094359015807419,1.0471794894733504,0.2094359015807419,0.8377435925001984,4.607589733409347e-09,0.41887179855389406,4.607589733409347e-09
593,0.9215179512894592,4.607589733409347e-09,0.36860718328033754,0.8293661566212722,0.18430359394396365,2.4880984606486374,0.7372143619530853,0.7372143619530853,0.2764553886121506,4.607589733409347e-09,1.2901251299622072,1.2901251299622072
595,0.8293661566212722,0.9215179512894592,0.8293661566212722,0.9215179512894592,0.9215179512894592,0.8293661566212722,1.0136697459576463,0.8293661566212722,1.1058215406258332,0.5529107726167114,0.9215179512894592,1.2901251299622072
599,0.9215179512894592,0.7372143619530853,1.1058215406258332,1.382276924630394,0.5529107726167114,0.7372143619530853,1.1979733352940203,0.9215179512894592,1.0136697459576463,1.0136697459576463,1.1979733352940203,0.9215179512894592
600,1.0136697459576463,1.2901251299622072,1.0136697459576463,1.1058215406258332,0.8293661566212722,0.8293661566212722,0.9215179512894592,1.0136697459576463,1.474428719298581,1.1058215406258332,0.8293661566212722,1.0136697459576463
603,1.2901251299622072,0.36860718328033754,0.9215179512894592,1.0136697459576463,0.6450625672848984,0.36860718328033754,1.1058215406258332,1.0136697459576463,0.7372143619530853,0.36860718328033754,1.474428719298581,1.9351876926395157
604,1.0136697459576463,0.9215179512894592,1.0136697459576463,0.5529107726167114,0.6450625672848984,1.1979733352940203,1.1979733352940203,0.6450625672848984,1.474428719298581,1.0136697459576463,1.0136697459576463,1.2901251299622072
610,1.1979733352940203,1.750884103303142,0.6450625672848984,1.1058215406258332,1.6587323086349548,1.2901251299622072,1.1979733352940203,1.2901251299622072,1.1979733352940203,1.5665805139667681,1.1058215406258332,1.2901251299622072
613,1.0136697459576463,1.750884103303142,0.09215179927577669,1.382276924630394,0.4607589779485245,0.7372143619530853,1.1058215406258332,1.1058215406258332,1.2901251299622072,1.474428719298581,1.2901251299622072,1.1058215406258332
614,0.6450625672848984,0.2764553886121506,1.1979733352940203,0.8293661566212722,0.2764553886121506,1.474428719298581,1.2901251299622072,1.382276924630394,1.2901251299622072,0.9215179512894592,0.4607589779485245,1.0136697459576463
615,1.474428719298581,1.5665805139667681,1.1058215406258332,1.382276924630394,0.4607589779485245,0.8293661566212722,1.0136697459576463,1.1058215406258332,1.750884103303142,1.6587323086349548,0.6450625672848984,1.2901251299622072
616,0.7372143619530853,1.0136697459576463,1.474428719298581,0.9215179512894592,0.8293661566212722,0.9215179512894592,1.2901251299622072,1.6587323086349548,0.2764553886121506,1.1979733352940203,0.8293661566212722,1.1058215406258332
618,1.1058215406258332,1.0136697459576463,0.7372143619530853,1.0136697459576463,0.8293661566212722,1.0136697459576463,0.9215179512894592,1.1979733352940203,0.9215179512894592,0.4607589779485245,1.382276924630394,0.8293661566212722
621,0.2764553886121506,1.1058215406258332,1.382276924630394,0.18430359394396365,4.607589733409347e-09,0.6450625672848984,0.09215179927577669,0.4607589779485245,1.0136697459576463,0.09215179927577669,4.607589733409347e-09,4.607589733409347e-09
630,0.7372143619530853,0.8293661566212722,0.36860718328033754,1.0136697459576463,1.474428719298581,1.1058215406258332,1.2901251299622072,0.8293661566212722,1.6587323086349548,0.2764553886121506,0.7372143619530853,2.2116430766440764
639,0.9215179512894592,1.1979733352940203,0.7372143619530853,0.9215179512894592,0.4607589779485245,1.1058215406258332,1.0136697459576463,1.1058215406258332,1.1058215406258332,1.0136697459576463,0.7372143619530853,1.0136697459576463
642,0.09215179927577669,4.607589733409347e-09,4.607589738016937,4.607589733409347e-09,4.607589733409347e-09,0.09215179927577669,4.607589733409347e-09,0.09215179927577669,4.607589733409347e-09,4.607589733409347e-09,4.607589733409347e-09,4.607589733409347e-09
654,1.1979733352940203,0.6450625672848984,0.4607589779485245,0.9215179512894592,0.8293661566212722,0.6450625672848984,0.5529107726167114,0.2764553886121506,0.9215179512894592,0.9215179512894592,0.9215179512894592,1.382276924630394
657,1.1058215406258332,1.750884103303142,1.0136697459576463,0.9215179512894592,1.0136697459576463,1.382276924630394,0.5529107726167114,1.2901251299622072,1.1979733352940203,1.2901251299622072,0.7372143619530853,1.0136697459576463
664,1.0136697459576463,0.9215179512894592,1.750884103303142,1.1979733352940203,1.474428719298581,0.9215179512894592,0.8293661566212722,0.7372143619530853,0.7372143619530853,1.9351876926395157,1.474428719298581,1.382276924630394
665,1.382276924630394,0.18430359394396365,0.7372143619530853,1.2901251299622072,1.1979733352940203,1.0136697459576463,0.8293661566212722,1.382276924630394,0.7372143619530853,0.2764553886121506,0.4607589779485245,1.1979733352940203
668,1.2901251299622072,1.2901251299622072,1.750884103303142,1.2901251299622072,1.474428719298581,1.1058215406258332,1.2901251299622072,1.1979733352940203,1.474428719298581,0.9215179512894592,1.474428719298581,1.9351876926395157
673,1.1058215406258332,0.8293661566212722,0.9215179512894592,1.0136697459576463,1.474428719298581,0.9215179512894592,1.2901251299622072,1.5665805139667681,0.8293661566212722,0.7372143619530853,0.9215179512894592,0.6450625672848984
681,1.2901251299622072,1.0136697459576463,0.8293661566212722,0.7372143619530853,1.0136697459576463,1.474428719298581,0.9215179512894592,1.382276924630394,1.0136697459576463,1.1979733352940203,0.6450625672848984,1.2901251299622072
688,0.8293661566212722,0.18430359394396365,0.2764553886121506,0.36860718328033754,0.5529107726167114,0.4607589779485245,1.1058215406258332,0.9215179512894592,0.6450625672848984,0.6450625672848984,0.8293661566212722,0.8293661566212722
695,4.607589733409347e-09,4.607589733409347e-09,1.1979733352940203,4.607589733409347e-09,4.607589733409347e-09,1.843035897971329,4.607589733409347e-09,4.607589733409347e-09,4.607589733409347e-09,4.607589733409347e-09,4.607589733409347e-09,1.5665805139667681
702,1.2901251299622072,1.2901251299622072,0.9215179512894592,0.9215179512894592,0.4607589779485245,0.7372143619530853,1.2901251299622072,1.750884103303142,1.750884103303142,1.2901251299622072,0.9215179512894592,1.1058215406258332
708,0.8293661566212722,0.7372143619530853,1.2901251299622072,1.1058215406258332,0.7372143619530853,1.0136697459576463,1.0136697459576463,0.5529107726167114,1.1058215406258332,1.1058215406258332,0.8293661566212722,0.5529107726167114
709,4.607589733409347e-09,4.607589733409347e-09,4.607589733409347e-09,4.607589733409347e-09,4.607589733409347e-09,4.607589733409347e-09,0.18430359394396365,4.607589733409347e-09,4.607589733409347e-09,4.607589733409347e-09,3.409616407330507,1.2901251299622072
713,0.9215179512894592,0.4607589779485245,0.8293661566212722,0.9215179512894592,1.1979733352940203,0.6450625672848984,1.1058215406258332,1.1979733352940203,1.750884103303142,0.7372143619530853,1.1058215406258332,1.1058215406258332
715,1.1058215406258332,0.9215179512894592,0.7372143619530853,1.5665805139667681,2.303794871312263,1.1058215406258332,1.1058215406258332,1.1058215406258332,0.8293661566212722,0.18430359394396365,1.1058215406258332,1.382276924630394
717,0.8293661566212722,0.9215179512894592,0.8293661566212722,1.0136697459576463,1.474428719298581,0.8293661566212722,0.6450625672848984,1.2901251299622072,1.5665805139667681,1.474428719298581,1.1979733352940203,0.9215179512894592
728,1.1058215406258332,1.2901251299622072,1.1058215406258332,1.382276924630394,2.0273394873077026,0.9215179512894592,1.1058215406258332,1.1058215406258332,1.1979733352940203,0.6450625672848984,1.2901251299622072,1.5665805139667681
735,1.1058215406258332,2.6724020499850107,2.948857433989572,1.6587323086349548,1.9351876926395157,1.2901251299622072,1.474428719298581,1.474428719298581,1.2901251299622072,2.856705639321385,1.382276924630394,1.750884103303142
736,0.7372143619530853,1.382276924630394,1.1058215406258332,1.0136697459576463,0.9215179512894592,1.0136697459576463,0.9215179512894592,1.0136697459576463,0.9215179512894592,1.1058215406258332,0.7372143619530853,0.7372143619530853
738,0.8293661566212722,1.1058215406258332,1.1058215406258332,0.9215179512894592,1.1058215406258332,1.1058215406258332,0.5529107726167114,1.474428719298581,1.382276924630394,0.7372143619530853,0.9215179512894592,0.8293661566212722
742,0.6450625672848984,1.1979733352940203,1.382276924630394,1.2901251299622072,0.7372143619530853,1.2901251299622072,0.4607589779485245,1.382276924630394,1.2901251299622072,1.474428719298581,0.8293661566212722,1.2901251299622072
746,1.0136697459576463,0.7372143619530853,1.1058215406258332,1.1979733352940203,0.6450625672848984,0.9215179512894592,0.6450625672848984,0.8293661566212722,0.5529107726167114,1.5665805139667681,0.9215179512894592,0.5529107726167114
748,0.5529107726167114,0.7372143619530853,0.7372143619530853,0.8293661566212722,1.382276924630394,0.9215179512894592,1.2901251299622072,0.9215179512894592,0.8293661566212722,1.0136697459576463,0.7372143619530853,0.9215179512894592
751,0.9215179512894592,1.0136697459576463,0.6450625672848984,0.5529107726167114,1.382276924630394,1.1058215406258332,0.36860718328033754,0.5529107726167114,1.0136697459576463,0.5529107726167114,1.2901251299622072,0.8293661566212722
752,0.9215179512894592,0.8293661566212722,1.1979733352940203,0.8293661566212722,0.6450625672848984,0.4607589779485245,0.6450625672848984,1.2901251299622072,0.6450625672848984,0.9215179512894592,0.8293661566212722,1.382276924630394
755,1.2901251299622072,1.1979733352940203,0.9215179512894592,0.9215179512894592,1.1058215406258332,1.2901251299622072,0.8293661566212722,0.9215179512894592,0.8293661566212722,1.2901251299622072,1.2901251299622072,1.1058215406258332
757,0.36860718328033754,0.2764553886121506,0.6450625672848984,0.6450625672848984,1.0136697459576463,4.607589733409347e-09,0.7372143619530853,0.4607589779485245,0.5529107726167114,1.1058215406258332,0.2764553886121506,4.607589733409347e-09
759,1.2901251299622072,0.4607589779485245,1.1979733352940203,0.4607589779485245,1.0136697459576463,0.8293661566212722,1.0136697459576463,0.8293661566212722,0.7372143619530853,0.7372143619530853,1.1058215406258332,0.8293661566212722
768,1.0136697459576463,1.1058215406258332,1.9351876926395157,1.2901251299622072,0.6450625672848984,0.6450625672848984,0.8293661566212722,0.9215179512894592,1.1058215406258332,1.1058215406258332,0.6450625672848984,0.5529107726167114
769,0.8293661566212722,1.1058215406258332,1.1979733352940203,1.0136697459576463,0.5529107726167114,1.474428719298581,1.2901251299622072,0.9215179512894592,1.2901251299622072,1.2901251299622072,1.1058215406258332,0.36860718328033754
770,1.1058215406258332,0.6450625672848984,1.2901251299622072,1.0136697459576463,0.6450625672848984,1.1979733352940203,1.1979733352940203,0.5529107726167114,0.4607589779485245,1.1979733352940203,0.9215179512894592,1.0136697459576463
783,0.6450625672848984,1.1058215406258332,1.1058215406258332,1.0136697459576463,1.6587323086349548,0.6450625672848984,0.8293661566212722,0.7372143619530853,0.7372143619530853,1.9351876926395157,0.7372143619530853,0.9215179512894592
792,1.1058215406258332,0.9215179512894592,1.0136697459576463,0.9215179512894592,1.1058215406258332,1.1058215406258332,0.6450625672848984,1.474428719298581,1.382276924630394,0.9215179512894592,1.1979733352940203,0.7372143619530853
793,0.6450625672848984,0.5529107726167114,0.9215179512894592,1.1058215406258332,0.9215179512894592,1.1979733352940203,1.382276924630394,1.0136697459576463,1.2901251299622072,1.1979733352940203,0.8293661566212722,0.9215179512894592
794,0.8293661566212722,0.9215179512894592,1.1058215406258332,1.0136697459576463,1.0136697459576463,1.2901251299622072,1.474428719298581,0.6450625672848984,0.7372143619530853,1.2901251299622072,1.0136697459576463,1.1979733352940203
805,0.7372143619530853,0.5529107726167114,0.18430359394396365,0.5529107726167114,0.5529107726167114,0.5529107726167114,1.0136697459576463,0.7372143619530853,0.9215179512894592,0.5529107726167114,1.474428719298581,1.0136697459576463
808,1.1979733352940203,1.2901251299622072,0.6450625672848984,1.0136697459576463,1.1979733352940203,1.0136697459576463,0.6450625672848984,0.8293661566212722,0.8293661566212722,0.9215179512894592,1.474428719298581,1.1058215406258332
810,0.8293661566212722,4.607589733409347e-09,4.607589733409347e-09,0.7372143619530853,0.9215179512894592,0.4607589779485245,1.382276924630394,1.0136697459576463,1.0136697459576463,4.607589733409347e-09,1.750884103303142,0.09215179927577669
813,0.8293661566212722,1.0136697459576463,0.6450625672848984,0.7372143619530853,1.1979733352940203,1.1058215406258332,1.1058215406258332,0.6450625672848984,0.8293661566212722,1.0136697459576463,0.9215179512894592,0.9215179512894592
814,1.5665805139667681,0.7372143619530853,1.1979733352940203,0.8293661566212722,1.0136697459576463,1.1058215406258332,0.8293661566212722,0.9215179512894592,0.8293661566212722,0.8293661566212722,1.1058215406258332,1.5665805139667681
816,4.607589733409347e-09,0.09215179927577669,4.331134354012376,4.607589733409347e-09,4.607589733409347e-09,4.607589733409347e-09,4.607589733409347e-09,4.607589733409347e-09,0.09215179927577669,0.09215179927577669,4.607589733409347e-09,4.607589733409347e-09
819,0.6450625672848984,4.607589733409347e-09,1.1058215406258332,0.4607589779485245,0.18430359394396365,0.4607589779485245,0.8293661566212722,0.18430359394396365,0.18430359394396365,4.607589733409347e-09,1.9351876926395157,0.18430359394396365
820,1.2901251299622072,0.9215179512894592,1.1979733352940203,0.5529107726167114,1.474428719298581,0.8293661566212722,1.474428719298581,1.0136697459576463,1.382276924630394,0.7372143619530853,1.382276924630394,1.2901251299622072
826,1.474428719298581,0.8293661566212722,1.0136697459576463,1.382276924630394,0.8293661566212722,0.8293661566212722,0.6450625672848984,1.5665805139667681,1.2901251299622072,1.1058215406258332,1.1979733352940203,1.474428719298581
832,1.1979733352940203,1.1979733352940203,0.9215179512894592,1.2901251299622072,1.382276924630394,1.2901251299622072,1.0136697459576463,0.6450625672848984,1.1979733352940203,1.0136697459576463,0.9215179512894592,1.0136697459576463
837,1.382276924630394,0.9215179512894592,0.7372143619530853,1.2901251299622072,1.1058215406258332,1.1979733352940203,1.2901251299622072,0.8293661566212722,0.6450625672848984,0.6450625672848984,1.474428719298581,1.382276924630394
845,0.8293661566212722,0.6450625672848984,1.0136697459576463,1.1979733352940203,1.0136697459576463,0.6450625672848984,1.2901251299622072,0.4607589779485245,0.8293661566212722,0.4607589779485245,1.2901251299622072,0.6450625672848984
851,0.7372143619530853,1.1058215406258332,1.1979733352940203,1.382276924630394,1.5665805139667681,1.1058215406258332,1.0136697459576463,1.2901251299622072,0.7372143619530853,1.0136697459576463,1.1979733352940203,0.8293661566212722
853,1.2901251299622072,1.0136697459576463,0.9215179512894592,1.0136697459576463,0.8293661566212722,0.8293661566212722,1.0136697459576463,1.474428719298581,1.1979733352940203,1.1058215406258332,1.1058215406258332,0.8293661566212722
856,0.8293661566212722,1.1058215406258332,0.7372143619530853,0.8293661566212722,1.1058215406258332,0.36860718328033754,1.1979733352940203,1.1979733352940203,1.1058215406258332,1.1979733352940203,0.9215179512894592,0.5529107726167114
857,0.7372143619530853,2.2116430766440764,0.2764553886121506,0.2764553886121506,1.6587323086349548,1.1058215406258332,0.5529107726167114,0.18430359394396365,4.607589733409347e-09,0.18430359394396365,0.7372143619530853,0.18430359394396365
869,0.9215179512894592,1.1058215406258332,1.2901251299622072,1.1058215406258332,0.7372143619530853,1.0136697459576463,1.2901251299622072,0.4607589779485245,1.0136697459576463,0.5529107726167114,1.0136697459576463,1.2901251299622072
870,0.8293661566212722,0.8293661566212722,0.9215179512894592,1.382276924630394,0.8293661566212722,1.0136697459576463,0.9215179512894592,1.750884103303142,0.9215179512894592,1.382276924630394,0.9215179512894592,1.474428719298581
881,1.0136697459576463,1.0136697459576463,1.6587323086349548,1.382276924630394,0.9215179512894592,1.0136697459576463,0.8293661566212722,1.0136697459576463,1.2901251299622072,1.6587323086349548,0.7372143619530853,1.1979733352940203
895,1.474428719298581,1.382276924630394,1.2901251299622072,0.9215179512894592,1.1058215406258332,0.9215179512894592,1.1058215406258332,0.7372143619530853,0.8293661566212722,1.750884103303142,1.1979733352940203,1.2901251299622072
896,0.9215179512894592,0.9215179512894592,1.1058215406258332,0.36860718328033754,1.2901251299622072,0.4607589779485245,0.7372143619530853,0.8293661566212722,0.6450625672848984,0.5529107726167114,1.0136697459576463,0.9215179512894592
902,0.9215179512894592,1.0136697459576463,0.9215179512894592,0.36860718328033754,1.2901251299622072,0.9215179512894592,0.9215179512894592,0.8293661566212722,0.5529107726167114,1.474428719298581,1.1058215406258332,0.9215179512894592
906,1.2901251299622072,1.0136697459576463,1.5665805139667681,1.1058215406258332,0.7372143619530853,0.9215179512894592,1.382276924630394,1.474428719298581,1.1058215406258332,1.0136697459576463,0.6450625672848984,0.8293661566212722
907,0.9215179512894592,0.8293661566212722,0.9215179512894592,1.382276924630394,1.2901251299622072,0.9215179512894592,0.8293661566212722,1.0136697459576463,1.1979733352940203,0.9215179512894592,0.9215179512894592,0.8293661566212722
910,1.0136697459576463,0.9215179512894592,1.0136697459576463,0.6450625672848984,0.9215179512894592,1.382276924630394,1.1058215406258332,0.5529107726167114,1.474428719298581,0.7372143619530853,1.2901251299622072,0.7372143619530853
920,1.474428719298581,0.5529107726167114,0.8293661566212722,1.1979733352940203,1.750884103303142,0.9215179512894592,1.0136697459576463,1.474428719298581,0.8293661566212722,0.2764553886121506,1.1058215406258332,1.1058215406258332
930,1.1058215406258332,1.750884103303142,0.9215179512894592,0.6450625672848984,1.474428719298581,1.0136697459576463,1.1058215406258332,0.8293661566212722,1.1979733352940203,1.2901251299622072,1.2901251299622072,1.474428719298581
932,0.7372143619530853,0.7372143619530853,1.474428719298581,1.1979733352940203,0.9215179512894592,0.8293661566212722,0.9215179512894592,0.7372143619530853,0.9215179512894592,0.7372143619530853,0.8293661566212722,1.2901251299622072
933,0.9215179512894592,0.7372143619530853,4.607589733409347e-09,1.2901251299622072,2.303794871312263,0.36860718328033754,0.4607589779485245,0.9215179512894592,0.7372143619530853,2.2116430766440764,0.8293661566212722,0.2764553886121506
934,0.5529107726167114,0.9215179512894592,1.1058215406258332,1.382276924630394,0.8293661566212722,1.1058215406258332,1.1058215406258332,0.8293661566212722,1.0136697459576463,1.1058215406258332,1.1058215406258332,0.9215179512894592
937,1.474428719298581,1.1979733352940203,0.7372143619530853,0.8293661566212722,2.2116430766440764,1.2901251299622072,1.1979733352940203,1.1058215406258332,0.9215179512894592,1.1058215406258332,0.8293661566212722,0.8293661566212722
949,1.382276924630394,0.7372143619530853,0.9215179512894592,0.6450625672848984,1.5665805139667681,0.9215179512894592,1.2901251299622072,1.382276924630394,0.5529107726167114,1.1058215406258332,1.1058215406258332,0.5529107726167114
966,1.1979733352940203,1.0136697459576463,0.8293661566212722,1.0136697459576463,1.0136697459576463,0.7372143619530853,0.5529107726167114,0.4607589779485245,0.7372143619530853,0.4607589779485245,1.0136697459576463,1.2901251299622072
979,1.1058215406258332,1.750884103303142,1.382276924630394,1.1058215406258332,1.750884103303142,0.6450625672848984,1.1058215406258332,0.8293661566212722,1.474428719298581,1.750884103303142,1.0136697459576463,1.1058215406258332
980,0.7372143619530853,0.7372143619530853,0.7372143619530853,0.7372143619530853,0.8293661566212722,0.9215179512894592,1.1979733352940203,1.1058215406258332,0.7372143619530853,0.8293661566212722,1.1058215406258332,0.6450625672848984
981,0.7372143619530853,0.7372143619530853,0.9215179512894592,1.1058215406258332,0.7372143619530853,1.2901251299622072,1.1058215406258332,1.1058215406258332,1.0136697459576463,1.1058215406258332,0.9215179512894592,1.382276924630394
985,0.9215179512894592,0.9215179512894592,0.8293661566212722,1.1979733352940203,0.7372143619530853,1.1058215406258332,1.1979733352940203,1.1979733352940203,1.1058215406258332,1.0136697459576463,0.6450625672848984,1.5665805139667681
986,1.1058215406258332,1.0136697459576463,1.0136697459576463,0.7372143619530853,1.1058215406258332,1.0136697459576463,1.2901251299622072,0.8293661566212722,0.8293661566212722,1.1979733352940203,1.0136697459576463,1.1058215406258332
987,1.1058215406258332,1.1058215406258332,0.36860718328033754,0.4607589779485245,0.8293661566212722,1.1979733352940203,1.0136697459576463,1.474428719298581,1.0136697459576463,1.474428719298581,1.1058215406258332,0.9215179512894592
988,1.382276924630394,0.8293661566212722,0.5529107726167114,1.5665805139667681,1.0136697459576463,0.8293661566212722,0.8293661566212722,0.4607589779485245,0.9215179512894592,0.9215179512894592,1.1058215406258332,1.1979733352940203
989,0.8293661566212722,1.0136697459576463,1.0136697459576463,1.0136697459576463,0.5529107726167114,0.8293661566212722,1.382276924630394,1.0136697459576463,0.8293661566212722,1.2901251299622072,1.0136697459576463,0.6450625672848984
992,0.9215179512894592,1.1058215406258332,0.8293661566212722,0.9215179512894592,1.382276924630394,0.9215179512894592,1.1058215406258332,1.0136697459576463,1.1979733352940203,0.7372143619530853,1.1979733352940203,0.6450625672848984
993,1.0136697459576463,0.4607589779485245,1.750884103303142,0.8293661566212722,0.5529107726167114,0.7372143619530853,1.1058215406258332,0.7372143619530853,0.8293661566212722,0.8293661566212722,0.7372143619530853,0.8293661566212722
1002,0.2764553886121506,1.382276924630394,0.6450625672848984,0.36860718328033754,0.18430359394396365,3.133161023325946,0.2764553886121506,0.2764553886121506,0.2764553886121506,0.7372143619530853,0.18430359394396365,0.2764553886121506
1003,1.1979733352940203,0.6450625672848984,0.36860718328033754,0.9215179512894592,1.1058215406258332,0.8293661566212722,1.5665805139667681,1.1979733352940203,1.0136697459576463,0.7372143619530853,1.474428719298581,1.1979733352940203
1009,1.1058215406258332,1.0136697459576463,0.4607589779485245,0.8293661566212722,0.5529107726167114,0.7372143619530853,1.6587323086349548,1.2901251299622072,0.36860718328033754,1.474428719298581,1.1058215406258332,0.9215179512894592
1016,0.8293661566212722,0.8293661566212722,0.5529107726167114,1.382276924630394,0.8293661566212722,0.8293661566212722,0.6450625672848984,0.8293661566212722,0.7372143619530853,1.1979733352940203,0.7372143619530853,0.7372143619530853
1020,4.607589733409347e-09,0.7372143619530853,0.18430359394396365,1.1058215406258332,0.7372143619530853,0.18430359394396365,0.4607589779485245,0.4607589779485245,1.0136697459576463,4.607589733409347e-09,4.607589733409347e-09,4.607589733409347e-09
1022,1.382276924630394,0.7372143619530853,1.1058215406258332,0.8293661566212722,0.8293661566212722,0.9215179512894592,1.1058215406258332,1.750884103303142,1.1979733352940203,0.9215179512894592,1.0136697459576463,0.5529107726167114
1024,4.607589733409347e-09,4.607589733409347e-09,2.5802502553168245,4.607589733409347e-09,0.6450625672848984,0.36860718328033754,0.09215179927577669,4.607589733409347e-09,4.607589733409347e-09,4.607589733409347e-09,0.9215179512894592,4.607589733409347e-09
1025,1.0136697459576463,0.6450625672848984,0.7372143619530853,0.8293661566212722,1.6587323086349548,0.7372143619530853,1.1979733352940203,1.474428719298581,0.9215179512894592,0.4607589779485245,1.5665805139667681,1.1979733352940203
1030,0.8293661566212722,0.7372143619530853,1.1979733352940203,1.0136697459576463,1.2901251299622072,0.9215179512894592,1.382276924630394,1.0136697459576463,1.1058215406258332,1.0136697459576463,0.6450625672848984,1.474428719298581
1032,1.0136697459576463,1.1058215406258332,0.7372143619530853,1.2901251299622072,1.0136697459576463,0.5529107726167114,0.8293661566212722,1.1058215406258332,1.1979733352940203,0.9215179512894592,0.4607589779485245,0.7372143619530853
1035,0.8293661566212722,0.6450625672848984,1.9351876926395157,1.1979733352940203,1.1058215406258332,0.36860718328033754,1.1058215406258332,0.5529107726167114,0.4607589779485245,0.8293661566212722,0.9215179512894592,0.8293661566212722
1036,1.1058215406258332,1.5665805139667681,1.1058215406258332,1.474428719298581,1.474428719298581,1.1979733352940203,0.8293661566212722,0.6450625672848984,1.0136697459576463,1.5665805139667681,1.0136697459576463,1.2901251299622072
1039,1.1979733352940203,1.1058215406258332,0.8293661566212722,1.382276924630394,1.1058215406258332,0.9215179512894592,0.8293661566212722,1.1979733352940203,0.8293661566212722,1.2901251299622072,1.474428719298581,1.1979733352940203
1040,0.9215179512894592,1.750884103303142,0.8293661566212722,0.9215179512894592,0.8293661566212722,1.0136697459576463,0.8293661566212722,0.4607589779485245,1.0136697459576463,1.2901251299622072,1.1058215406258332,0.9215179512894592
1042,1.2901251299622072,1.1979733352940203,0.6450625672848984,0.8293661566212722,0.36860718328033754,1.1979733352940203,1.1058215406258332,1.1058215406258332,0.8293661566212722,0.5529107726167114,1.0136697459576463,1.382276924630394
1052,0.7372143619530853,0.9215179512894592,1.1979733352940203,0.8293661566212722,1.0136697459576463,0.6450625672848984,1.1979733352940203,1.1979733352940203,1.0136697459576463,1.1979733352940203,0.8293661566212722,0.8293661566212722
1055,1.474428719298581,0.8293661566212722,0.4607589779485245,1.1058215406258332,1.1979733352940203,1.474428719298581,0.5529107726167114,1.750884103303142,0.8293661566212722,0.7372143619530853,0.9215179512894592,1.1979733352940203
