split,pair_id,good_sentence,bad_sentence,good_doc_id,bad_doc_id,good_input_file,bad_input_file,good_output_file,bad_output_file,good_seq_logprob,bad_seq_logprob,good_num_tokens,bad_num_tokens
regular_plural_subject_verb_agreement_2,508,The waiters discuss this boy.,The waiter discuss this boy.,regular_plural_subject_verb_agreement_2_good_508,regular_plural_subject_verb_agreement_2_bad_508,longformer-195_199.parquet,longformer-170_174.parquet,pythia-160m-step100000-0_199.parquet,pythia-160m-step100000-0_199.parquet,-41.098854064941406,-41.55843734741211,6,6
inchoative,274,A lot of planes turned.,A lot of planes cleaned.,inchoative_good_274,inchoative_bad_274,longformer-70_74.parquet,longformer-90_94.parquet,pythia-160m-step100000-0_199.parquet,pythia-160m-step100000-0_199.parquet,-29.660465240478516,-33.44265365600586,6,6
anaphor_number_agreement,22,Waiters concealed themselves.,Waiters concealed itself.,anaphor_number_agreement_good_22,anaphor_number_agreement_bad_22,longformer-205_209.parquet,longformer-115_119.parquet,pythia-160m-step100000-200_399.parquet,pythia-160m-step100000-0_199.parquet,-22.488994598388672,-27.049190521240234,4,4
inchoative,270,A scarf shrinks.,A scarf finds.,inchoative_good_270,inchoative_bad_270,longformer-10_14.parquet,longformer-0_4.parquet,pythia-160m-step100000-0_199.parquet,pythia-160m-step100000-0_199.parquet,-28.407743453979492,-29.267108917236328,4,4
irregular_past_participle_adjectives,297,The broken window was small.,The broke window was small.,irregular_past_participle_adjectives_good_297,irregular_past_participle_adjectives_bad_297,longformer-180_184.parquet,longformer-160_164.parquet,pythia-160m-step100000-0_199.parquet,pythia-160m-step100000-0_199.parquet,-25.714492797851562,-29.53707504272461,6,6
drop_argument,192,Stephanie's colleague climbs down.,Stephanie's colleague disagrees with.,drop_argument_good_192,drop_argument_bad_192,longformer-390_394.parquet,longformer-475_479.parquet,pythia-160m-step100000-200_399.parquet,pythia-160m-step100000-400_599.parquet,-44.44503402709961,-43.03218078613281,6,6
animate_subject_passive,30,Nina wasn't known by the ladies.,Nina wasn't known by the synthesis.,animate_subject_passive_good_30,animate_subject_passive_bad_30,longformer-315_319.parquet,longformer-425_429.parquet,pythia-160m-step100000-200_399.parquet,pythia-160m-step100000-400_599.parquet,-40.153560638427734,-49.3994255065918,8,8
principle_A_reconstruction,485,It's himself that Joseph escaped from.,It's himself that escaped from Joseph.,principle_A_reconstruction_good_485,principle_A_reconstruction_bad_485,longformer-500_504.parquet,longformer-485_489.parquet,pythia-160m-step100000-400_599.parquet,pythia-160m-step100000-400_599.parquet,-48.65373229980469,-45.760704040527344,8,8
superlative_quantifiers_1,541,No teacher loves fewer than six senators.,No teacher loves at most six senators.,superlative_quantifiers_1_good_541,superlative_quantifiers_1_bad_541,longformer-610_614.parquet,longformer-500_504.parquet,pythia-160m-step100000-600_799.parquet,pythia-160m-step100000-400_599.parquet,-52.80494689941406,-59.33892822265625,8,8
determiner_noun_agreement_2,104,Many pedestrians lifted those movie theaters.,Many pedestrians lifted that movie theaters.,determiner_noun_agreement_2_good_104,determiner_noun_agreement_2_bad_104,longformer-715_719.parquet,longformer-680_684.parquet,pythia-160m-step100000-600_799.parquet,pythia-160m-step100000-600_799.parquet,-47.954219818115234,-48.89696502685547,7,7
animate_subject_trans,42,David discovered this ice cream.,Every hospital discovered this ice cream.,animate_subject_trans_good_42,animate_subject_trans_bad_42,longformer-305_309.parquet,longformer-620_624.parquet,pythia-160m-step100000-200_399.parquet,pythia-160m-step100000-600_799.parquet,-31.02761459350586,-41.86571502685547,6,7
npi_present_2,371,Rose clearly imagines Sherry couldn't eat.,Rose ever imagines Sherry couldn't eat.,npi_present_2_good_371,npi_present_2_bad_371,longformer-655_659.parquet,longformer-550_554.parquet,pythia-160m-step100000-600_799.parquet,pythia-160m-step100000-400_599.parquet,-50.82768249511719,-52.574398040771484,8,8
animate_subject_trans,43,Nancy is talking about Lucille.,This pie is talking about Lucille.,animate_subject_trans_good_43,animate_subject_trans_bad_43,longformer-275_279.parquet,longformer-365_369.parquet,pythia-160m-step100000-200_399.parquet,pythia-160m-step100000-200_399.parquet,-38.17768096923828,-41.74275207519531,6,7
transitive,583,Theodore remembers Rachelle.,Theodore complained Rachelle.,transitive_good_583,transitive_bad_583,longformer-170_174.parquet,longformer-215_219.parquet,pythia-160m-step100000-0_199.parquet,pythia-160m-step100000-200_399.parquet,-42.332176208496094,-47.20410919189453,4,4
regular_plural_subject_verb_agreement_1,490,Steven talks to Florence.,Steven talk to Florence.,regular_plural_subject_verb_agreement_1_good_490,regular_plural_subject_verb_agreement_1_bad_490,longformer-105_109.parquet,longformer-90_94.parquet,pythia-160m-step100000-0_199.parquet,pythia-160m-step100000-0_199.parquet,-24.79681968688965,-26.947248458862305,5,5
intransitive,289,Some box closes.,Some box scared.,intransitive_good_289,intransitive_bad_289,longformer-10_14.parquet,longformer-10_14.parquet,pythia-160m-step100000-0_199.parquet,pythia-160m-step100000-0_199.parquet,-20.40699005126953,-25.74896240234375,4,4
irregular_plural_subject_verb_agreement_2,327,The man is insulting Susan.,The men is insulting Susan.,irregular_plural_subject_verb_agreement_2_good_327,irregular_plural_subject_verb_agreement_2_bad_327,longformer-150_154.parquet,longformer-135_139.parquet,pythia-160m-step100000-0_199.parquet,pythia-160m-step100000-0_199.parquet,-32.423606872558594,-40.299354553222656,6,6
determiner_noun_agreement_1,99,A banana embarrassed those actresses.,A banana embarrassed those actress.,determiner_noun_agreement_1_good_99,determiner_noun_agreement_1_bad_99,longformer-465_469.parquet,longformer-410_414.parquet,pythia-160m-step100000-400_599.parquet,pythia-160m-step100000-400_599.parquet,-48.95942687988281,-49.005531311035156,6,6
anaphor_gender_agreement,13,Ruth returns to herself.,Ruth returns to itself.,anaphor_gender_agreement_good_13,anaphor_gender_agreement_bad_13,longformer-80_84.parquet,longformer-65_69.parquet,pythia-160m-step100000-0_199.parquet,pythia-160m-step100000-0_199.parquet,-29.862396240234375,-34.03897476196289,5,5
transitive,587,This teacher's partners stunned Walter.,This teacher's partners fall Walter.,transitive_good_587,transitive_bad_587,longformer-525_529.parquet,longformer-460_464.parquet,pythia-160m-step100000-400_599.parquet,pythia-160m-step100000-400_599.parquet,-53.753936767578125,-56.04143524169922,7,7
determiner_noun_agreement_with_adj_2,132,Those ladies work with these lucky actors.,Those ladies work with this lucky actors.,determiner_noun_agreement_with_adj_2_good_132,determiner_noun_agreement_with_adj_2_bad_132,longformer-650_654.parquet,longformer-630_634.parquet,pythia-160m-step100000-600_799.parquet,pythia-160m-step100000-600_799.parquet,-47.70005798339844,-52.098873138427734,8,8
determiner_noun_agreement_irregular_1,112,Susan won't notice these fungi.,Susan won't notice these fungus.,determiner_noun_agreement_irregular_1_good_112,determiner_noun_agreement_irregular_1_bad_112,longformer-265_269.parquet,longformer-310_314.parquet,pythia-160m-step100000-200_399.parquet,pythia-160m-step100000-200_399.parquet,-42.120628356933594,-44.620819091796875,7,7
left_branch_island_simple_question,342,Which ladies has Erin observed?,Which has Erin observed ladies?,left_branch_island_simple_question_good_342,left_branch_island_simple_question_bad_342,longformer-245_249.parquet,longformer-270_274.parquet,pythia-160m-step100000-200_399.parquet,pythia-160m-step100000-200_399.parquet,-51.764488220214844,-48.62348556518555,6,6
irregular_past_participle_adjectives,298,The worn scarves aren't concealed.,The wore scarves aren't concealed.,irregular_past_participle_adjectives_good_298,irregular_past_participle_adjectives_bad_298,longformer-380_384.parquet,longformer-390_394.parquet,pythia-160m-step100000-200_399.parquet,pythia-160m-step100000-200_399.parquet,-44.04372787475586,-45.30190658569336,7,7
irregular_plural_subject_verb_agreement_2,325,The women haven't hired Candice.,The woman haven't hired Candice.,irregular_plural_subject_verb_agreement_2_good_325,irregular_plural_subject_verb_agreement_2_bad_325,longformer-290_294.parquet,longformer-305_309.parquet,pythia-160m-step100000-200_399.parquet,pythia-160m-step100000-200_399.parquet,-45.02580642700195,-46.95507049560547,7,7
sentential_subject_island,532,Who will a legislature's aggravating Anna hurt.,Who will a legislature's aggravating hurt Anna.,sentential_subject_island_good_532,sentential_subject_island_bad_532,longformer-760_764.parquet,longformer-785_789.parquet,pythia-160m-step100000-600_799.parquet,pythia-160m-step100000-600_799.parquet,-76.14002990722656,-77.44515228271484,9,9
regular_plural_subject_verb_agreement_2,505,The cup tips over.,The cups tips over.,regular_plural_subject_verb_agreement_2_good_505,regular_plural_subject_verb_agreement_2_bad_505,longformer-25_29.parquet,longformer-35_39.parquet,pythia-160m-step100000-0_199.parquet,pythia-160m-step100000-0_199.parquet,-29.584442138671875,-33.166664123535156,5,5
causative,51,Mary folded every skirt.,Mary vanished every skirt.,causative_good_51,causative_bad_51,longformer-75_79.parquet,longformer-130_134.parquet,pythia-160m-step100000-0_199.parquet,pythia-160m-step100000-0_199.parquet,-30.106945037841797,-36.5042724609375,5,5
superlative_quantifiers_2,551,A museum insulted at most two doctors.,No museum insulted at most two doctors.,superlative_quantifiers_2_good_551,superlative_quantifiers_2_bad_551,longformer-495_499.parquet,longformer-530_534.parquet,pythia-160m-step100000-400_599.parquet,pythia-160m-step100000-400_599.parquet,-56.76203155517578,-59.4105224609375,8,8
npi_present_2,376,Vanessa did also care for George.,Vanessa did ever care for George.,npi_present_2_good_376,npi_present_2_bad_376,longformer-335_339.parquet,longformer-345_349.parquet,pythia-160m-step100000-200_399.parquet,pythia-160m-step100000-200_399.parquet,-36.92582321166992,-38.28034973144531,7,7
determiner_noun_agreement_with_adj_irregular_2,158,Those cashiers buy those smooth lice.,Those cashiers buy that smooth lice.,determiner_noun_agreement_with_adj_irregular_2_good_158,determiner_noun_agreement_with_adj_irregular_2_bad_158,longformer-480_484.parquet,longformer-440_444.parquet,pythia-160m-step100000-400_599.parquet,pythia-160m-step100000-400_599.parquet,-58.23431396484375,-59.08573913574219,7,7
tough_vs_raising_2,576,A lot of drivers are soon to clash.,A lot of drivers are irritating to clash.,tough_vs_raising_2_good_576,tough_vs_raising_2_bad_576,longformer-405_409.parquet,longformer-615_619.parquet,pythia-160m-step100000-400_599.parquet,pythia-160m-step100000-600_799.parquet,-41.426979064941406,-47.300872802734375,9,9
determiner_noun_agreement_2,106,Most universities describe those movies.,Most universities describe that movies.,determiner_noun_agreement_2_good_106,determiner_noun_agreement_2_bad_106,longformer-585_589.parquet,longformer-520_524.parquet,pythia-160m-step100000-400_599.parquet,pythia-160m-step100000-400_599.parquet,-40.00434112548828,-42.42372512817383,6,6
passive_2,416,The grandsons of Kenneth aren't disgusted.,The grandsons of Kenneth aren't gotten fired.,passive_2_good_416,passive_2_bad_416,longformer-645_649.parquet,longformer-715_719.parquet,pythia-160m-step100000-600_799.parquet,pythia-160m-step100000-600_799.parquet,-49.81465530395508,-56.69573211669922,8,9
principle_A_case_2,440,Matt was imagining himself disturbing Kevin.,Matt was imagining himself disturbs Kevin.,principle_A_case_2_good_440,principle_A_case_2_bad_440,longformer-685_689.parquet,longformer-650_654.parquet,pythia-160m-step100000-600_799.parquet,pythia-160m-step100000-600_799.parquet,-42.819252014160156,-54.95729446411133,7,7
principle_A_domain_3,472,Bruce thinks Jodi visits herself.,Jodi thinks Bruce visits herself.,principle_A_domain_3_good_472,principle_A_domain_3_bad_472,longformer-325_329.parquet,longformer-330_334.parquet,pythia-160m-step100000-200_399.parquet,pythia-160m-step100000-200_399.parquet,-53.5001335144043,-48.822574615478516,6,6
inchoative,272,A sock had stretched.,A sock had concealed.,inchoative_good_272,inchoative_bad_272,longformer-40_44.parquet,longformer-45_49.parquet,pythia-160m-step100000-0_199.parquet,pythia-160m-step100000-0_199.parquet,-32.47826385498047,-35.04632568359375,5,5
principle_A_domain_2,469,Sherry says jackets will distract themselves.,Sherry says jackets will distract herself.,principle_A_domain_2_good_469,principle_A_domain_2_bad_469,longformer-725_729.parquet,longformer-640_644.parquet,pythia-160m-step100000-600_799.parquet,pythia-160m-step100000-600_799.parquet,-52.87614822387695,-52.58953094482422,7,7
animate_subject_passive,32,The boy isn't investigated by some senator.,The boy isn't investigated by some medium.,animate_subject_passive_good_32,animate_subject_passive_bad_32,longformer-670_674.parquet,longformer-640_644.parquet,pythia-160m-step100000-600_799.parquet,pythia-160m-step100000-600_799.parquet,-52.673892974853516,-50.35891342163086,9,9
principle_A_domain_3,475,Lucille shouldn't say Timothy observes himself.,Timothy shouldn't say Lucille observes himself.,principle_A_domain_3_good_475,principle_A_domain_3_bad_475,longformer-785_789.parquet,longformer-780_784.parquet,pythia-160m-step100000-600_799.parquet,pythia-160m-step100000-600_799.parquet,-57.57469940185547,-57.0146369934082,8,8
tough_vs_raising_2,579,Douglas wasn't certain to lift some cats.,Douglas wasn't exciting to lift some cats.,tough_vs_raising_2_good_579,tough_vs_raising_2_bad_579,longformer-620_624.parquet,longformer-645_649.parquet,pythia-160m-step100000-600_799.parquet,pythia-160m-step100000-600_799.parquet,-52.86182403564453,-56.10107421875,9,9
sentential_negation_npi_licensor_present,511,The couches did not ever slip.,The couches did probably ever slip.,sentential_negation_npi_licensor_present_good_511,sentential_negation_npi_licensor_present_bad_511,longformer-230_234.parquet,longformer-435_439.parquet,pythia-160m-step100000-200_399.parquet,pythia-160m-step100000-400_599.parquet,-39.98407745361328,-51.9022216796875,7,7
principle_A_reconstruction,480,It's himself that Larry is kissing.,It's himself that is kissing Larry.,principle_A_reconstruction_good_480,principle_A_reconstruction_bad_480,longformer-395_399.parquet,longformer-420_424.parquet,pythia-160m-step100000-400_599.parquet,pythia-160m-step100000-400_599.parquet,-46.97872543334961,-45.31440353393555,8,8
transitive,584,Janet visits the hill.,Janet copes the hill.,transitive_good_584,transitive_bad_584,longformer-55_59.parquet,longformer-40_44.parquet,pythia-160m-step100000-0_199.parquet,pythia-160m-step100000-0_199.parquet,-31.64160919189453,-43.78582000732422,5,5
passive_2,418,Deanna's teacher is cared for.,Deanna's teacher is smiled.,passive_2_good_418,passive_2_bad_418,longformer-225_229.parquet,longformer-150_154.parquet,pythia-160m-step100000-200_399.parquet,pythia-160m-step100000-0_199.parquet,-38.68621063232422,-40.05910873413086,7,6
principle_A_reconstruction,489,It's herself that Carmen won't stun.,It's herself that won't stun Carmen.,principle_A_reconstruction_good_489,principle_A_reconstruction_bad_489,longformer-455_459.parquet,longformer-440_444.parquet,pythia-160m-step100000-400_599.parquet,pythia-160m-step100000-400_599.parquet,-58.40672302246094,-53.56651306152344,9,9
anaphor_gender_agreement,14,Rose has shocked herself.,Rose has shocked itself.,anaphor_gender_agreement_good_14,anaphor_gender_agreement_bad_14,longformer-100_104.parquet,longformer-80_84.parquet,pythia-160m-step100000-0_199.parquet,pythia-160m-step100000-0_199.parquet,-24.446619033813477,-24.697172164916992,5,5
regular_plural_subject_verb_agreement_1,494,Dana descends this ladder.,Dana descend this ladder.,regular_plural_subject_verb_agreement_1_good_494,regular_plural_subject_verb_agreement_1_bad_494,longformer-120_124.parquet,longformer-105_109.parquet,pythia-160m-step100000-0_199.parquet,pythia-160m-step100000-0_199.parquet,-37.74925994873047,-34.34537124633789,5,5
causative,56,Many senators hadn't washed Jodi.,Many senators hadn't fallen Jodi.,causative_good_56,causative_bad_56,longformer-355_359.parquet,longformer-345_349.parquet,pythia-160m-step100000-200_399.parquet,pythia-160m-step100000-200_399.parquet,-55.0732307434082,-55.77969741821289,7,7
anaphor_gender_agreement,11,Stephanie is returning to herself.,Stephanie is returning to itself.,anaphor_gender_agreement_good_11,anaphor_gender_agreement_bad_11,longformer-380_384.parquet,longformer-355_359.parquet,pythia-160m-step100000-200_399.parquet,pythia-160m-step100000-200_399.parquet,-34.27880096435547,-36.309181213378906,6,6
npi_present_2,377,Tonya clearly disgusted Randolf.,Tonya ever disgusted Randolf.,npi_present_2_good_377,npi_present_2_bad_377,longformer-305_309.parquet,longformer-210_214.parquet,pythia-160m-step100000-200_399.parquet,pythia-160m-step100000-200_399.parquet,-51.40114974975586,-53.80702590942383,5,5
npi_present_2,372,Liam had also failed to conspire.,Liam had ever failed to conspire.,npi_present_2_good_372,npi_present_2_bad_372,longformer-330_334.parquet,longformer-360_364.parquet,pythia-160m-step100000-200_399.parquet,pythia-160m-step100000-200_399.parquet,-44.85203170776367,-48.17534637451172,7,7
coordinate_structure_constraint_object_extraction,88,Who can Rodney and Cindy take?,Who might Rodney take and Cindy?,coordinate_structure_constraint_object_extraction_good_88,coordinate_structure_constraint_object_extraction_bad_88,longformer-240_244.parquet,longformer-300_304.parquet,pythia-160m-step100000-200_399.parquet,pythia-160m-step100000-200_399.parquet,-42.693660736083984,-49.17806625366211,7,7
determiner_noun_agreement_with_adj_irregular_2,157,Deborah had fled from that important woman.,Deborah had fled from those important woman.,determiner_noun_agreement_with_adj_irregular_2_good_157,determiner_noun_agreement_with_adj_irregular_2_bad_157,longformer-660_664.parquet,longformer-695_699.parquet,pythia-160m-step100000-600_799.parquet,pythia-160m-step100000-600_799.parquet,-46.335628509521484,-53.8520393371582,8,8
matrix_question_npi_licensor_present,353,Have most chairs ever tipped over?,Most chairs have ever tipped over.,matrix_question_npi_licensor_present_good_353,matrix_question_npi_licensor_present_bad_353,longformer-385_389.parquet,longformer-375_379.parquet,pythia-160m-step100000-200_399.parquet,pythia-160m-step100000-200_399.parquet,-42.81243133544922,-38.67826843261719,7,7
determiner_noun_agreement_with_adj_irregular_1,145,Carla went to that rough oasis.,Carla went to that rough oases.,determiner_noun_agreement_with_adj_irregular_1_good_145,determiner_noun_agreement_with_adj_irregular_1_bad_145,longformer-270_274.parquet,longformer-255_259.parquet,pythia-160m-step100000-200_399.parquet,pythia-160m-step100000-200_399.parquet,-49.28645706176758,-54.429832458496094,7,7
tough_vs_raising_1,569,Most waiters aren't easy to fire.,Most waiters aren't soon to fire.,tough_vs_raising_1_good_569,tough_vs_raising_1_bad_569,longformer-355_359.parquet,longformer-340_344.parquet,pythia-160m-step100000-200_399.parquet,pythia-160m-step100000-200_399.parquet,-36.702693939208984,-44.87234115600586,8,8
determiner_noun_agreement_with_adj_2,137,This waiter hasn't scanned that long book.,This waiter hasn't scanned those long book.,determiner_noun_agreement_with_adj_2_good_137,determiner_noun_agreement_with_adj_2_bad_137,longformer-635_639.parquet,longformer-670_674.parquet,pythia-160m-step100000-600_799.parquet,pythia-160m-step100000-600_799.parquet,-51.21120071411133,-55.46908950805664,9,9
determiner_noun_agreement_2,108,Some actors astounded those banks.,Some actors astounded that banks.,determiner_noun_agreement_2_good_108,determiner_noun_agreement_2_bad_108,longformer-395_399.parquet,longformer-325_329.parquet,pythia-160m-step100000-200_399.parquet,pythia-160m-step100000-200_399.parquet,-42.6193733215332,-49.11507797241211,6,6
regular_plural_subject_verb_agreement_2,506,The guys swallow.,The guy swallow.,regular_plural_subject_verb_agreement_2_good_506,regular_plural_subject_verb_agreement_2_bad_506,longformer-15_19.parquet,longformer-10_14.parquet,pythia-160m-step100000-0_199.parquet,pythia-160m-step100000-0_199.parquet,-26.068763732910156,-24.7725830078125,4,4
principle_A_domain_3,474,Anna will explain Thomas couldn't hurt himself.,Thomas will explain Anna couldn't hurt himself.,principle_A_domain_3_good_474,principle_A_domain_3_bad_474,longformer-760_764.parquet,longformer-780_784.parquet,pythia-160m-step100000-600_799.parquet,pythia-160m-step100000-600_799.parquet,-49.19111633300781,-49.31017303466797,9,9
passive_1,401,Heather is insulted by Ann.,Heather is murmured by Ann.,passive_1_good_401,passive_1_bad_401,longformer-160_164.parquet,longformer-145_149.parquet,pythia-160m-step100000-0_199.parquet,pythia-160m-step100000-0_199.parquet,-35.149539947509766,-37.874855041503906,6,6
drop_argument,191,Those fathers of Maria skate around.,Those fathers of Maria cured.,drop_argument_good_191,drop_argument_bad_191,longformer-455_459.parquet,longformer-200_204.parquet,pythia-160m-step100000-400_599.parquet,pythia-160m-step100000-200_399.parquet,-48.086158752441406,-41.3355598449707,7,6
determiner_noun_agreement_1,94,Sara kissed this cashier.,Sara kissed this cashiers.,determiner_noun_agreement_1_good_94,determiner_noun_agreement_1_bad_94,longformer-95_99.parquet,longformer-120_124.parquet,pythia-160m-step100000-0_199.parquet,pythia-160m-step100000-0_199.parquet,-38.74311828613281,-46.16511535644531,5,5
determiner_noun_agreement_2,107,Kathleen buys this book.,Kathleen buys these book.,determiner_noun_agreement_2_good_107,determiner_noun_agreement_2_bad_107,longformer-85_89.parquet,longformer-90_94.parquet,pythia-160m-step100000-0_199.parquet,pythia-160m-step100000-0_199.parquet,-33.810977935791016,-41.55652618408203,5,5
npi_present_1,366,Even the pedestrians often swallow.,Even the pedestrians ever swallow.,npi_present_1_good_366,npi_present_1_bad_366,longformer-425_429.parquet,longformer-385_389.parquet,pythia-160m-step100000-400_599.parquet,pythia-160m-step100000-200_399.parquet,-36.23149108886719,-42.64820098876953,6,6
irregular_plural_subject_verb_agreement_1,315,The theses are shocking Irene.,The theses is shocking Irene.,irregular_plural_subject_verb_agreement_1_good_315,irregular_plural_subject_verb_agreement_1_bad_315,longformer-230_234.parquet,longformer-210_214.parquet,pythia-160m-step100000-200_399.parquet,pythia-160m-step100000-0_199.parquet,-49.558006286621094,-51.632816314697266,6,6
existential_there_quantifiers_1,235,There is a cashier grinning.,There is every cashier grinning.,existential_there_quantifiers_1_good_235,existential_there_quantifiers_1_bad_235,longformer-185_189.parquet,longformer-300_304.parquet,pythia-160m-step100000-0_199.parquet,pythia-160m-step100000-200_399.parquet,-32.16752243041992,-40.14811706542969,6,6
existential_there_quantifiers_1,237,There is a niece of Andrea leaving.,There is each niece of Andrea leaving.,existential_there_quantifiers_1_good_237,existential_there_quantifiers_1_bad_237,longformer-400_404.parquet,longformer-495_499.parquet,pythia-160m-step100000-400_599.parquet,pythia-160m-step100000-400_599.parquet,-41.26523208618164,-49.64069366455078,8,8
intransitive,284,That door should close.,That door should look like.,intransitive_good_284,intransitive_bad_284,longformer-70_74.parquet,longformer-140_144.parquet,pythia-160m-step100000-0_199.parquet,pythia-160m-step100000-0_199.parquet,-22.25961685180664,-27.518482208251953,5,6
only_npi_licensor_present,382,Only Jessica had ever talked about Gary.,Even Jessica had ever talked about Gary.,only_npi_licensor_present_good_382,only_npi_licensor_present_bad_382,longformer-585_589.parquet,longformer-575_579.parquet,pythia-160m-step100000-400_599.parquet,pythia-160m-step100000-400_599.parquet,-42.67268753051758,-43.890838623046875,8,8
npi_present_1,368,Even that fork should often look like a sketch.,Even that fork should ever look like a sketch.,npi_present_1_good_368,npi_present_1_bad_368,longformer-775_779.parquet,longformer-735_739.parquet,pythia-160m-step100000-600_799.parquet,pythia-160m-step100000-600_799.parquet,-51.649234771728516,-51.54216384887695,10,10
irregular_plural_subject_verb_agreement_2,329,The child conceals some door.,The children conceals some door.,irregular_plural_subject_verb_agreement_2_good_329,irregular_plural_subject_verb_agreement_2_bad_329,longformer-205_209.parquet,longformer-290_294.parquet,pythia-160m-step100000-200_399.parquet,pythia-160m-step100000-200_399.parquet,-40.09418487548828,-43.09360122680664,6,6
determiner_noun_agreement_with_adj_irregular_1,142,Some prints shock this standing person.,Some prints shock this standing people.,determiner_noun_agreement_with_adj_irregular_1_good_142,determiner_noun_agreement_with_adj_irregular_1_bad_142,longformer-535_539.parquet,longformer-535_539.parquet,pythia-160m-step100000-400_599.parquet,pythia-160m-step100000-400_599.parquet,-52.970977783203125,-51.935829162597656,7,7
principle_A_domain_3,473,Kristin's grandson explains Erin likes herself.,Erin explains Kristin's grandson likes herself.,principle_A_domain_3_good_473,principle_A_domain_3_bad_473,longformer-790_794.parquet,longformer-770_774.parquet,pythia-160m-step100000-600_799.parquet,pythia-160m-step100000-600_799.parquet,-68.1821517944336,-68.36558532714844,8,8
determiner_noun_agreement_2,109,Raymond has gone to these schools.,Raymond has gone to this schools.,determiner_noun_agreement_2_good_109,determiner_noun_agreement_2_bad_109,longformer-365_369.parquet,longformer-350_354.parquet,pythia-160m-step100000-200_399.parquet,pythia-160m-step100000-200_399.parquet,-32.04259490966797,-36.94020080566406,7,7
causative,57,Some cashier hadn't burned that pasta.,Some cashier hadn't appeared that pasta.,causative_good_57,causative_bad_57,longformer-500_504.parquet,longformer-560_564.parquet,pythia-160m-step100000-400_599.parquet,pythia-160m-step100000-400_599.parquet,-51.303070068359375,-56.80820083618164,8,8
irregular_past_participle_adjectives,295,The taken oases weren't blue.,The took oases weren't blue.,irregular_past_participle_adjectives_good_295,irregular_past_participle_adjectives_bad_295,longformer-205_209.parquet,longformer-175_179.parquet,pythia-160m-step100000-200_399.parquet,pythia-160m-step100000-0_199.parquet,-46.934627532958984,-49.871665954589844,7,7
existential_there_subject_raising,250,There happened to be a shoe drying.,There hoped to be a shoe drying.,existential_there_subject_raising_good_250,existential_there_subject_raising_bad_250,longformer-420_424.parquet,longformer-295_299.parquet,pythia-160m-step100000-400_599.parquet,pythia-160m-step100000-200_399.parquet,-37.6149787902832,-43.11874008178711,8,8
passive_2,410,Karen was aggravated.,Karen was screamed.,passive_2_good_410,passive_2_bad_410,longformer-45_49.parquet,longformer-30_34.parquet,pythia-160m-step100000-0_199.parquet,pythia-160m-step100000-0_199.parquet,-27.532495498657227,-28.262550354003906,4,4
intransitive,286,All mushrooms wouldn't grow.,All mushrooms wouldn't look like.,intransitive_good_286,intransitive_bad_286,longformer-170_174.parquet,longformer-315_319.parquet,pythia-160m-step100000-0_199.parquet,pythia-160m-step100000-200_399.parquet,-29.727962493896484,-35.35792922973633,6,7
drop_argument,199,Melissa isn't exploring.,Melissa isn't firing.,drop_argument_good_199,drop_argument_bad_199,longformer-80_84.parquet,longformer-50_54.parquet,pythia-160m-step100000-0_199.parquet,pythia-160m-step100000-0_199.parquet,-30.721145629882812,-30.189186096191406,5,5
animate_subject_passive,39,Most hills are driven to by some senators.,Most hills are driven to by some carriages.,animate_subject_passive_good_39,animate_subject_passive_bad_39,longformer-650_654.parquet,longformer-660_664.parquet,pythia-160m-step100000-600_799.parquet,pythia-160m-step100000-600_799.parquet,-52.53938293457031,-51.37303924560547,9,9
determiner_noun_agreement_irregular_2,129,Many customers question this man.,Many customers question these man.,determiner_noun_agreement_irregular_2_good_129,determiner_noun_agreement_irregular_2_bad_129,longformer-320_324.parquet,longformer-380_384.parquet,pythia-160m-step100000-200_399.parquet,pythia-160m-step100000-200_399.parquet,-32.97279357910156,-39.5611457824707,6,6
anaphor_number_agreement,26,Eric shouldn't aggravate himself.,Eric shouldn't aggravate themselves.,anaphor_number_agreement_good_26,anaphor_number_agreement_bad_26,longformer-315_319.parquet,longformer-455_459.parquet,pythia-160m-step100000-200_399.parquet,pythia-160m-step100000-400_599.parquet,-28.79833221435547,-30.031356811523438,6,6
determiner_noun_agreement_1,90,Lisa was hiding this nose.,Lisa was hiding this noses.,determiner_noun_agreement_1_good_90,determiner_noun_agreement_1_bad_90,longformer-130_134.parquet,longformer-140_144.parquet,pythia-160m-step100000-0_199.parquet,pythia-160m-step100000-0_199.parquet,-41.73493957519531,-48.17213439941406,6,6
determiner_noun_agreement_with_adj_irregular_2,153,Alan wasn't returning to those blue oases.,Alan wasn't returning to that blue oases.,determiner_noun_agreement_with_adj_irregular_2_good_153,determiner_noun_agreement_with_adj_irregular_2_bad_153,longformer-655_659.parquet,longformer-595_599.parquet,pythia-160m-step100000-600_799.parquet,pythia-160m-step100000-600_799.parquet,-47.912208557128906,-50.04729080200195,9,9
passive_2,413,Martin's dermatologists are hugged.,Martin's dermatologists are chatted.,passive_2_good_413,passive_2_bad_413,longformer-435_439.parquet,longformer-450_454.parquet,pythia-160m-step100000-400_599.parquet,pythia-160m-step100000-400_599.parquet,-43.77678298950195,-45.04429244995117,6,6
