fid,frac,n_total,mean_act,modal,bucket,label
2431,0.4,50,5.848,///,q4_highest,
2441,0.4,34,1.624,never,q3,
2446,0.1,50,1.276,their,q2,
2462,0.4,50,0.993,const,q1_lowest,
2464,0.2,50,6.6370000000000005,a,q4_highest,
2465,0.30000000000000004,50,1.2469999999999999,';,q2,
2466,0.2,19,1.327,23,q2,
2468,0.4,50,2.4859999999999998,iii,q3,
2472,0.2,50,1.325,an,q2,
2475,0.4,50,6.458,rid,q4_highest,
2492,0.30000000000000004,50,5.579,be,q3,'it should be mentioned/noted' hedge phrase + 'that being said'
2494,0.4,50,5.786,when,q4_highest,
2499,0.30000000000000004,50,5.965,of,q4_highest,
2501,0.4,16,1.146,limited,q2,
2506,0.30000000000000004,50,5.718,plane,q4_highest,
2508,0.2,50,9.181,and,q4_highest,
2511,0.1,50,1.071,youtu,q2,
2513,0.2,12,0.922,25,q1_lowest,
2515,0.4,50,7.867,shows,q4_highest,
2525,0.2,50,1.893,people,q3,
2533,0.1,20,0.896,founding,q1_lowest,
2534,0.2,11,0.891,following,q1_lowest,
2536,0.1,10,0.8140000000000001,5,q1_lowest,
2549,0.2,50,1.158,the,q2,
2550,0.2,50,1.1320000000000001,asked,q2,
2553,0.2,50,11.494,for,q4_highest,
2555,0.30000000000000004,39,1.09,(*,q2,
2556,0.30000000000000004,50,0.991,"',",q1_lowest,
2565,0.1,10,0.872,one,q1_lowest,
2570,0.2,14,0.909,test,q1_lowest,
2572,0.1,50,1.501,06,q3,
2575,0.30000000000000004,50,4.744,work,q3,
2581,0.2,50,1.235,32,q2,
2586,0.2,10,0.861,myself,q1_lowest,
2592,0.2,26,0.897,end,q1_lowest,
2595,0.2,50,1.085,to,q2,
2596,0.30000000000000004,36,1.022,from,q1_lowest,
2597,0.2,50,1.093,counterparts,q2,
2605,0.2,50,9.596,r,q4_highest,
2608,0.1,50,1.379,gave,q2,
2609,0.2,50,1.541,>,q3,
2610,0.2,50,1.097,uint,q2,
2616,0.30000000000000004,17,0.874,they,q1_lowest,
2618,0.2,50,1.239,"),",q2,
2638,0.4,50,6.455,rights,q4_highest,
2643,0.4,50,5.079,settings,q3,
2659,0.2,14,0.9500000000000001,saturday,q1_lowest,
2663,0.2,50,1.424,although,q2,concessive 'although' + negative-polarity 'no matter how' — hedged-argument register
2668,0.2,50,1.483,prevent,q3,
2670,0.4,50,7.871,8,q4_highest,
2679,0.1,18,0.902,actions,q1_lowest,
2680,0.1,50,1.471,current,q3,
2681,0.1,10,0.8200000000000001,said,q1_lowest,
2683,0.4,50,6.86,methods,q4_highest,
2685,0.1,50,1.03,til,q1_lowest,
2689,0.4,50,1.129,',q2,
2697,0.4,50,7.217,question,q4_highest,
2698,0.30000000000000004,50,7.326,the,q4_highest,
2699,0.2,50,3.471,encourage,q3,
2703,0.1,50,1.211,moment,q2,
2706,0.2,50,1.911,-,q3,
2715,0.30000000000000004,50,6.267,author,q4_highest,
2719,0.30000000000000004,50,5.482,element,q3,
2726,0.2,50,5.52,about,q3,technical-descriptive vocabulary (dimension(s)/domain/image) — math/CS
2729,0.1,13,0.872,been,q1_lowest,
2736,0.2,13,0.86,100,q1_lowest,
2743,0.2,50,3.809,under,q3,
2754,0.2,50,6.078,published,q4_highest,
2757,0.30000000000000004,50,1.195,their,q2,
2758,0.2,50,6.571,neural,q4_highest,
2760,0.1,50,1.116,built,q2,
2761,0.30000000000000004,50,4.639,life,q3,
2769,0.2,50,1.417,his,q2,possessive 'his' + indefinite pronouns (everyone/everything) — narrative/inspirational prose
2771,0.2,50,9.561,you,q4_highest,
2781,0.30000000000000004,50,5.564,26,q3,day-of-month numbers in bibliographic date citations (day month year)
2783,0.1,17,0.9440000000000001,area,q1_lowest,
2787,0.4,50,7.159,print,q4_highest,
2795,0.2,50,5.246,a,q3,
2798,0.2,50,7.587,his,q4_highest,
2801,0.2,50,7.037,write,q4_highest,
2802,0.2,50,1.991,pg,q3,
2807,0.2,21,0.991,for,q1_lowest,
2809,0.2,50,0.986,very,q1_lowest,
2817,0.30000000000000004,50,1.071,something,q2,
2818,0.30000000000000004,50,2.733,fend,q3,
2819,0.4,10,1.015,i,q1_lowest,
2821,0.1,10,0.982,whoever,q1_lowest,
2824,0.2,31,1.2850000000000001,films,q2,
2827,0.1,50,0.981,instruction,q1_lowest,
2829,0.2,50,1.395,4,q2,
2831,0.2,22,0.894,just,q1_lowest,
2836,0.2,50,1.119,in,q2,
2840,0.30000000000000004,50,5.345,but,q3,
2841,0.2,50,1.228,the,q2,
2842,0.4,50,4.286,process,q3,
2846,0.4,50,1.296,âł,q2,
2848,0.30000000000000004,50,6.905,quickly,q4_highest,
2853,0.1,16,0.92,those,q1_lowest,
2854,0.4,50,1.584,the,q3,
2859,0.1,35,0.9410000000000001,homo,q1_lowest,
2862,0.2,50,1.245,intervals,q2,
2865,0.1,50,1.443,the,q3,
2871,0.4,50,6.206,men,q4_highest,
2874,0.2,11,0.846,+,q1_lowest,
2884,0.4,50,1.308,again,q2,
2885,0.4,50,3.138,worried,q3,
2894,0.2,50,1.199,inhibitors,q2,
2895,0.2,50,4.336,82,q3,
2906,0.30000000000000004,10,0.833,â±,q1_lowest,
2910,0.2,50,10.637,$$,q4_highest,
2912,0.30000000000000004,50,1.23,.,q2,
2915,0.30000000000000004,50,2.211,rise,q3,
2916,0.30000000000000004,50,9.714,issue,q4_highest,
2934,0.2,31,1.01,soon,q1_lowest,
2939,0.1,50,1.054,grounds,q1_lowest,noisy grab-bag (grounds/Pros/flashbacks) — no clear theme
2940,0.4,50,5.677,lives,q4_highest,
2942,0.30000000000000004,50,4.966,v,q3,
2945,0.1,44,1.008,again,q1_lowest,
2959,0.2,50,1.224,62,q2,
2961,0.1,25,0.891,spoke,q1_lowest,
2963,0.1,50,1.593,former,q3,
2967,0.30000000000000004,50,7.275,media,q4_highest,
2970,0.4,50,6.404,every,q4_highest,
2974,0.2,50,1.108,amendment,q2,
2976,0.0,50,4.209,,q3,
2980,0.4,50,1.194,aspect,q2,
2982,0.2,24,1.025,%),q1_lowest,
2986,0.30000000000000004,50,3.605,the,q3,
