split,pair_id,good_sentence,bad_sentence,good_doc_id,bad_doc_id,good_input_file,bad_input_file,good_output_file,bad_output_file,good_seq_logprob,bad_seq_logprob,good_num_tokens,bad_num_tokens
distractor_agreement_relational_noun,177,The friend of the teenagers was firing Lawrence.,The friend of the teenagers were firing Lawrence.,distractor_agreement_relational_noun_good_177,distractor_agreement_relational_noun_bad_177,longformer-800_804.parquet,longformer-835_839.parquet,pythia-160m-step512-600_799.parquet,pythia-160m-step512-800_999.parquet,-59.30604553222656,-58.89040756225586,9,9
anaphor_number_agreement,22,Waiters concealed themselves.,Waiters concealed itself.,anaphor_number_agreement_good_22,anaphor_number_agreement_bad_22,longformer-205_209.parquet,longformer-115_119.parquet,pythia-160m-step512-200_399.parquet,pythia-160m-step512-0_199.parquet,-29.382389068603516,-31.309165954589844,4,4
wh_questions_subject_gap,610,Bradley can see the eggplants that do resemble that picture.,Bradley can see what the eggplants do resemble that picture.,wh_questions_subject_gap_good_610,wh_questions_subject_gap_bad_610,longformer-1055_1059.parquet,longformer-1065_1069.parquet,pythia-160m-step512-1000_1199.parquet,pythia-160m-step512-1000_1199.parquet,-79.66265869140625,-80.33220672607422,11,11
tough_vs_raising_1,567,The patients' teachers aren't hard work to complain about.,The patients' teachers aren't about to complain about.,tough_vs_raising_1_good_567,tough_vs_raising_1_bad_567,longformer-1025_1029.parquet,longformer-960_964.parquet,pythia-160m-step512-1000_1199.parquet,pythia-160m-step512-800_999.parquet,-64.8625717163086,-58.46490478515625,12,11
principle_A_case_1,434,Stacy can't explain that she is exiting the hospitals.,Stacy can't explain that herself is exiting the hospitals.,principle_A_case_1_good_434,principle_A_case_1_bad_434,longformer-950_954.parquet,longformer-1030_1034.parquet,pythia-160m-step512-800_999.parquet,pythia-160m-step512-1000_1199.parquet,-73.38436126708984,-77.2427749633789,11,11
inchoative,270,A scarf shrinks.,A scarf finds.,inchoative_good_270,inchoative_bad_270,longformer-10_14.parquet,longformer-0_4.parquet,pythia-160m-step512-0_199.parquet,pythia-160m-step512-0_199.parquet,-33.18742370605469,-31.32540512084961,4,4
irregular_past_participle_adjectives,297,The broken window was small.,The broke window was small.,irregular_past_participle_adjectives_good_297,irregular_past_participle_adjectives_bad_297,longformer-180_184.parquet,longformer-160_164.parquet,pythia-160m-step512-0_199.parquet,pythia-160m-step512-0_199.parquet,-34.0809211730957,-37.956356048583984,6,6
sentential_negation_npi_licensor_present,513,Elizabeth had not ever asked Alexander's ex-girlfriend to practice.,Elizabeth had fortunately ever asked Alexander's ex-girlfriend to practice.,sentential_negation_npi_licensor_present_good_513,sentential_negation_npi_licensor_present_bad_513,longformer-1135_1139.parquet,longformer-1220_1224.parquet,pythia-160m-step512-1000_1199.parquet,pythia-160m-step512-1200_1399.parquet,-75.7722396850586,-89.49880981445312,13,13
sentential_negation_npi_scope,526,Some guys who were disgusting Irene have not ever concealed that unicycle.,Some guys who were not disgusting Irene have ever concealed that unicycle.,sentential_negation_npi_scope_good_526,sentential_negation_npi_scope_bad_526,longformer-1190_1194.parquet,longformer-1195_1199.parquet,pythia-160m-step512-1200_1399.parquet,pythia-160m-step512-1000_1199.parquet,-101.14321899414062,-101.09820556640625,13,13
drop_argument,192,Stephanie's colleague climbs down.,Stephanie's colleague disagrees with.,drop_argument_good_192,drop_argument_bad_192,longformer-390_394.parquet,longformer-475_479.parquet,pythia-160m-step512-200_399.parquet,pythia-160m-step512-400_599.parquet,-54.96739959716797,-53.78620529174805,6,6
animate_subject_passive,30,Nina wasn't known by the ladies.,Nina wasn't known by the synthesis.,animate_subject_passive_good_30,animate_subject_passive_bad_30,longformer-315_319.parquet,longformer-425_429.parquet,pythia-160m-step512-200_399.parquet,pythia-160m-step512-400_599.parquet,-53.61603927612305,-55.72000503540039,8,8
matrix_question_npi_licensor_present,350,Had a lot of women ever walked through some public park?,A lot of women had ever walked through some public park.,matrix_question_npi_licensor_present_good_350,matrix_question_npi_licensor_present_bad_350,longformer-995_999.parquet,longformer-1000_1004.parquet,pythia-160m-step512-800_999.parquet,pythia-160m-step512-800_999.parquet,-67.61660766601562,-72.0086669921875,12,12
ellipsis_n_bar_2,218,The Impressionists disagreed with a few patients and some reports about the Clintons disagreed with a lot good patients.,The Impressionists disagreed with a few unemployed patients and some reports about the Clintons disagreed with a lot good.,ellipsis_n_bar_2_good_218,ellipsis_n_bar_2_bad_218,longformer-1335_1339.parquet,longformer-1335_1339.parquet,pythia-160m-step512-1200_1399.parquet,pythia-160m-step512-1200_1399.parquet,-132.95050048828125,-138.4995880126953,20,20
coordinate_structure_constraint_object_extraction,89,What were the pedestrian and many associations disturbing?,What is the pedestrian disturbing and many associations?,coordinate_structure_constraint_object_extraction_good_89,coordinate_structure_constraint_object_extraction_bad_89,longformer-1025_1029.parquet,longformer-995_999.parquet,pythia-160m-step512-1000_1199.parquet,pythia-160m-step512-800_999.parquet,-68.56478118896484,-57.23078918457031,9,9
principle_A_reconstruction,485,It's himself that Joseph escaped from.,It's himself that escaped from Joseph.,principle_A_reconstruction_good_485,principle_A_reconstruction_bad_485,longformer-500_504.parquet,longformer-485_489.parquet,pythia-160m-step512-400_599.parquet,pythia-160m-step512-400_599.parquet,-50.955596923828125,-47.3362922668457,8,8
superlative_quantifiers_1,541,No teacher loves fewer than six senators.,No teacher loves at most six senators.,superlative_quantifiers_1_good_541,superlative_quantifiers_1_bad_541,longformer-610_614.parquet,longformer-500_504.parquet,pythia-160m-step512-600_799.parquet,pythia-160m-step512-400_599.parquet,-53.15460968017578,-53.08216857910156,8,8
wh_questions_subject_gap,613,Ronald remembers the waiter that wasn't annoying Carmen.,Ronald remembers who the waiter wasn't annoying Carmen.,wh_questions_subject_gap_good_613,wh_questions_subject_gap_bad_613,longformer-990_994.parquet,longformer-975_979.parquet,pythia-160m-step512-1000_1199.parquet,pythia-160m-step512-800_999.parquet,-79.48807525634766,-78.79570007324219,10,10
determiner_noun_agreement_2,104,Many pedestrians lifted those movie theaters.,Many pedestrians lifted that movie theaters.,determiner_noun_agreement_2_good_104,determiner_noun_agreement_2_bad_104,longformer-715_719.parquet,longformer-680_684.parquet,pythia-160m-step512-600_799.parquet,pythia-160m-step512-600_799.parquet,-54.687416076660156,-55.03925704956055,7,7
wh_vs_that_with_gap_long_distance,662,Steve does discover who a lot of schools that couldn't lie have talked to.,Steve does discover that a lot of schools that couldn't lie have talked to.,wh_vs_that_with_gap_long_distance_good_662,wh_vs_that_with_gap_long_distance_bad_662,longformer-1190_1194.parquet,longformer-1200_1204.parquet,pythia-160m-step512-1000_1199.parquet,pythia-160m-step512-1200_1399.parquet,-88.4108657836914,-85.20089721679688,16,16
matrix_question_npi_licensor_present,354,Had Carol ever encouraged Phillip to take a lot of public parks?,Carol had ever encouraged Phillip to take a lot of public parks.,matrix_question_npi_licensor_present_good_354,matrix_question_npi_licensor_present_bad_354,longformer-1105_1109.parquet,longformer-1095_1099.parquet,pythia-160m-step512-1000_1199.parquet,pythia-160m-step512-1000_1199.parquet,-80.58385467529297,-70.6181411743164,13,13
animate_subject_trans,42,David discovered this ice cream.,Every hospital discovered this ice cream.,animate_subject_trans_good_42,animate_subject_trans_bad_42,longformer-305_309.parquet,longformer-620_624.parquet,pythia-160m-step512-200_399.parquet,pythia-160m-step512-600_799.parquet,-37.470916748046875,-47.958065032958984,6,7
npi_present_2,371,Rose clearly imagines Sherry couldn't eat.,Rose ever imagines Sherry couldn't eat.,npi_present_2_good_371,npi_present_2_bad_371,longformer-655_659.parquet,longformer-550_554.parquet,pythia-160m-step512-600_799.parquet,pythia-160m-step512-400_599.parquet,-60.73374557495117,-61.22737121582031,8,8
animate_subject_trans,43,Nancy is talking about Lucille.,This pie is talking about Lucille.,animate_subject_trans_good_43,animate_subject_trans_bad_43,longformer-275_279.parquet,longformer-365_369.parquet,pythia-160m-step512-200_399.parquet,pythia-160m-step512-200_399.parquet,-53.151554107666016,-48.07267379760742,6,7
transitive,583,Theodore remembers Rachelle.,Theodore complained Rachelle.,transitive_good_583,transitive_bad_583,longformer-170_174.parquet,longformer-215_219.parquet,pythia-160m-step512-0_199.parquet,pythia-160m-step512-200_399.parquet,-49.725196838378906,-54.03935241699219,4,4
regular_plural_subject_verb_agreement_1,490,Steven talks to Florence.,Steven talk to Florence.,regular_plural_subject_verb_agreement_1_good_490,regular_plural_subject_verb_agreement_1_bad_490,longformer-105_109.parquet,longformer-90_94.parquet,pythia-160m-step512-0_199.parquet,pythia-160m-step512-0_199.parquet,-28.334091186523438,-27.30628776550293,5,5
intransitive,289,Some box closes.,Some box scared.,intransitive_good_289,intransitive_bad_289,longformer-10_14.parquet,longformer-10_14.parquet,pythia-160m-step512-0_199.parquet,pythia-160m-step512-0_199.parquet,-24.871986389160156,-25.776506423950195,4,4
irregular_plural_subject_verb_agreement_2,327,The man is insulting Susan.,The men is insulting Susan.,irregular_plural_subject_verb_agreement_2_good_327,irregular_plural_subject_verb_agreement_2_bad_327,longformer-150_154.parquet,longformer-135_139.parquet,pythia-160m-step512-0_199.parquet,pythia-160m-step512-0_199.parquet,-37.247344970703125,-41.832618713378906,6,6
distractor_agreement_relative_clause,189,This documentary that wasn't impressing most actors isn't winning.,This documentary that wasn't impressing most actors aren't winning.,distractor_agreement_relative_clause_good_189,distractor_agreement_relative_clause_bad_189,longformer-1125_1129.parquet,longformer-1135_1139.parquet,pythia-160m-step512-1000_1199.parquet,pythia-160m-step512-1000_1199.parquet,-83.43350982666016,-81.15202331542969,12,12
determiner_noun_agreement_1,99,A banana embarrassed those actresses.,A banana embarrassed those actress.,determiner_noun_agreement_1_good_99,determiner_noun_agreement_1_bad_99,longformer-465_469.parquet,longformer-410_414.parquet,pythia-160m-step512-400_599.parquet,pythia-160m-step512-400_599.parquet,-50.86452102661133,-51.181434631347656,6,6
anaphor_gender_agreement,13,Ruth returns to herself.,Ruth returns to itself.,anaphor_gender_agreement_good_13,anaphor_gender_agreement_bad_13,longformer-80_84.parquet,longformer-65_69.parquet,pythia-160m-step512-0_199.parquet,pythia-160m-step512-0_199.parquet,-40.31199264526367,-37.009769439697266,5,5
transitive,587,This teacher's partners stunned Walter.,This teacher's partners fall Walter.,transitive_good_587,transitive_bad_587,longformer-525_529.parquet,longformer-460_464.parquet,pythia-160m-step512-400_599.parquet,pythia-160m-step512-400_599.parquet,-53.86865997314453,-52.09053039550781,7,7
determiner_noun_agreement_with_adj_2,132,Those ladies work with these lucky actors.,Those ladies work with this lucky actors.,determiner_noun_agreement_with_adj_2_good_132,determiner_noun_agreement_with_adj_2_bad_132,longformer-650_654.parquet,longformer-630_634.parquet,pythia-160m-step512-600_799.parquet,pythia-160m-step512-600_799.parquet,-47.00556564331055,-48.260520935058594,8,8
determiner_noun_agreement_irregular_1,112,Susan won't notice these fungi.,Susan won't notice these fungus.,determiner_noun_agreement_irregular_1_good_112,determiner_noun_agreement_irregular_1_bad_112,longformer-265_269.parquet,longformer-310_314.parquet,pythia-160m-step512-200_399.parquet,pythia-160m-step512-200_399.parquet,-46.36635208129883,-47.57911682128906,7,7
left_branch_island_simple_question,342,Which ladies has Erin observed?,Which has Erin observed ladies?,left_branch_island_simple_question_good_342,left_branch_island_simple_question_bad_342,longformer-245_249.parquet,longformer-270_274.parquet,pythia-160m-step512-200_399.parquet,pythia-160m-step512-200_399.parquet,-50.472076416015625,-50.5294303894043,6,6
irregular_past_participle_adjectives,298,The worn scarves aren't concealed.,The wore scarves aren't concealed.,irregular_past_participle_adjectives_good_298,irregular_past_participle_adjectives_bad_298,longformer-380_384.parquet,longformer-390_394.parquet,pythia-160m-step512-200_399.parquet,pythia-160m-step512-200_399.parquet,-54.56904602050781,-54.3009033203125,7,7
wh_questions_object_gap,601,Joel couldn't forget most cashiers that the guys hugged.,Joel couldn't forget who the guys hugged most cashiers.,wh_questions_object_gap_good_601,wh_questions_object_gap_bad_601,longformer-990_994.parquet,longformer-970_974.parquet,pythia-160m-step512-1000_1199.parquet,pythia-160m-step512-800_999.parquet,-86.95063781738281,-86.18280029296875,11,11
adjunct_island,2,What is Larry dropping by after lifting a grocery store?,What is Larry dropping by a grocery store after lifting?,adjunct_island_good_2,adjunct_island_bad_2,longformer-990_994.parquet,longformer-995_999.parquet,pythia-160m-step512-800_999.parquet,pythia-160m-step512-1000_1199.parquet,-67.6720199584961,-66.0540771484375,11,11
determiner_noun_agreement_with_adj_irregular_1,144,Most photographs look like those clever children.,Most photographs look like those clever child.,determiner_noun_agreement_with_adj_irregular_1_good_144,determiner_noun_agreement_with_adj_irregular_1_bad_144,longformer-840_844.parquet,longformer-740_744.parquet,pythia-160m-step512-800_999.parquet,pythia-160m-step512-600_799.parquet,-48.61555480957031,-51.45402908325195,8,8
irregular_plural_subject_verb_agreement_2,325,The women haven't hired Candice.,The woman haven't hired Candice.,irregular_plural_subject_verb_agreement_2_good_325,irregular_plural_subject_verb_agreement_2_bad_325,longformer-290_294.parquet,longformer-305_309.parquet,pythia-160m-step512-200_399.parquet,pythia-160m-step512-200_399.parquet,-56.09182357788086,-53.5649299621582,7,7
sentential_subject_island,532,Who will a legislature's aggravating Anna hurt.,Who will a legislature's aggravating hurt Anna.,sentential_subject_island_good_532,sentential_subject_island_bad_532,longformer-760_764.parquet,longformer-785_789.parquet,pythia-160m-step512-600_799.parquet,pythia-160m-step512-600_799.parquet,-69.06461334228516,-68.54124450683594,9,9
coordinate_structure_constraint_object_extraction,81,What have April and a lot of customers insulted?,What had April insulted and a lot of customers?,coordinate_structure_constraint_object_extraction_good_81,coordinate_structure_constraint_object_extraction_bad_81,longformer-800_804.parquet,longformer-765_769.parquet,pythia-160m-step512-800_999.parquet,pythia-160m-step512-600_799.parquet,-65.61736297607422,-63.12379455566406,10,10
regular_plural_subject_verb_agreement_2,505,The cup tips over.,The cups tips over.,regular_plural_subject_verb_agreement_2_good_505,regular_plural_subject_verb_agreement_2_bad_505,longformer-25_29.parquet,longformer-35_39.parquet,pythia-160m-step512-0_199.parquet,pythia-160m-step512-0_199.parquet,-31.320035934448242,-32.881351470947266,5,5
causative,51,Mary folded every skirt.,Mary vanished every skirt.,causative_good_51,causative_bad_51,longformer-75_79.parquet,longformer-130_134.parquet,pythia-160m-step512-0_199.parquet,pythia-160m-step512-0_199.parquet,-34.55709457397461,-33.90068817138672,5,5
superlative_quantifiers_2,551,A museum insulted at most two doctors.,No museum insulted at most two doctors.,superlative_quantifiers_2_good_551,superlative_quantifiers_2_bad_551,longformer-495_499.parquet,longformer-530_534.parquet,pythia-160m-step512-400_599.parquet,pythia-160m-step512-400_599.parquet,-63.50320053100586,-59.41254806518555,8,8
adjunct_island,9,What had Sally remembered without insulting the report?,What had Sally remembered the report without insulting?,adjunct_island_good_9,adjunct_island_bad_9,longformer-985_989.parquet,longformer-975_979.parquet,pythia-160m-step512-800_999.parquet,pythia-160m-step512-800_999.parquet,-63.05376434326172,-64.81380462646484,9,9
npi_present_2,376,Vanessa did also care for George.,Vanessa did ever care for George.,npi_present_2_good_376,npi_present_2_bad_376,longformer-335_339.parquet,longformer-345_349.parquet,pythia-160m-step512-200_399.parquet,pythia-160m-step512-200_399.parquet,-50.158447265625,-49.18212890625,7,7
determiner_noun_agreement_with_adj_irregular_2,158,Those cashiers buy those smooth lice.,Those cashiers buy that smooth lice.,determiner_noun_agreement_with_adj_irregular_2_good_158,determiner_noun_agreement_with_adj_irregular_2_bad_158,longformer-480_484.parquet,longformer-440_444.parquet,pythia-160m-step512-400_599.parquet,pythia-160m-step512-400_599.parquet,-64.24958038330078,-64.88739013671875,7,7
passive_1,402,Kenneth's partner wasn't aggravated by every play.,Kenneth's partner wasn't concurred by every play.,passive_1_good_402,passive_1_bad_402,longformer-875_879.parquet,longformer-840_844.parquet,pythia-160m-step512-800_999.parquet,pythia-160m-step512-800_999.parquet,-63.99943542480469,-68.69778442382812,10,10
tough_vs_raising_2,576,A lot of drivers are soon to clash.,A lot of drivers are irritating to clash.,tough_vs_raising_2_good_576,tough_vs_raising_2_bad_576,longformer-405_409.parquet,longformer-615_619.parquet,pythia-160m-step512-400_599.parquet,pythia-160m-step512-600_799.parquet,-55.200408935546875,-59.12815856933594,9,9
determiner_noun_agreement_2,106,Most universities describe those movies.,Most universities describe that movies.,determiner_noun_agreement_2_good_106,determiner_noun_agreement_2_bad_106,longformer-585_589.parquet,longformer-520_524.parquet,pythia-160m-step512-400_599.parquet,pythia-160m-step512-400_599.parquet,-37.858619689941406,-39.898216247558594,6,6
passive_2,416,The grandsons of Kenneth aren't disgusted.,The grandsons of Kenneth aren't gotten fired.,passive_2_good_416,passive_2_bad_416,longformer-645_649.parquet,longformer-715_719.parquet,pythia-160m-step512-600_799.parquet,pythia-160m-step512-600_799.parquet,-73.98944091796875,-80.68112182617188,8,9
principle_A_case_2,440,Matt was imagining himself disturbing Kevin.,Matt was imagining himself disturbs Kevin.,principle_A_case_2_good_440,principle_A_case_2_bad_440,longformer-685_689.parquet,longformer-650_654.parquet,pythia-160m-step512-600_799.parquet,pythia-160m-step512-600_799.parquet,-49.654685974121094,-56.325050354003906,7,7
ellipsis_n_bar_1,204,Most children disagree with a few hidden sisters and a lot of commentaries disagree with a lot.,Most children disagree with a few sisters and a lot of commentaries disagree with a lot hidden.,ellipsis_n_bar_1_good_204,ellipsis_n_bar_1_bad_204,longformer-1300_1304.parquet,longformer-1305_1309.parquet,pythia-160m-step512-1200_1399.parquet,pythia-160m-step512-1200_1399.parquet,-96.312744140625,-96.0407485961914,18,18
principle_A_domain_3,472,Bruce thinks Jodi visits herself.,Jodi thinks Bruce visits herself.,principle_A_domain_3_good_472,principle_A_domain_3_bad_472,longformer-325_329.parquet,longformer-330_334.parquet,pythia-160m-step512-200_399.parquet,pythia-160m-step512-200_399.parquet,-68.27803802490234,-58.43049240112305,6,6
sentential_negation_npi_scope,524,Bethany's daughters who are appreciating all lakes could not ever plan to disturb Diane.,Bethany's daughters who are not appreciating all lakes could ever plan to disturb Diane.,sentential_negation_npi_scope_good_524,sentential_negation_npi_scope_bad_524,longformer-1285_1289.parquet,longformer-1285_1289.parquet,pythia-160m-step512-1200_1399.parquet,pythia-160m-step512-1200_1399.parquet,-128.17359924316406,-127.2812271118164,16,16
inchoative,272,A sock had stretched.,A sock had concealed.,inchoative_good_272,inchoative_bad_272,longformer-40_44.parquet,longformer-45_49.parquet,pythia-160m-step512-0_199.parquet,pythia-160m-step512-0_199.parquet,-38.49146270751953,-40.14720153808594,5,5
principle_A_case_1,433,Charles wasn't saying that he climbs up ladders.,Charles wasn't saying that himself climbs up ladders.,principle_A_case_1_good_433,principle_A_case_1_bad_433,longformer-805_809.parquet,longformer-935_939.parquet,pythia-160m-step512-800_999.parquet,pythia-160m-step512-800_999.parquet,-70.09506225585938,-76.82410430908203,10,10
distractor_agreement_relational_noun,176,A pamphlet about the Lutherans does alarm Nicole.,A pamphlet about the Lutherans do alarm Nicole.,distractor_agreement_relational_noun_good_176,distractor_agreement_relational_noun_bad_176,longformer-830_834.parquet,longformer-795_799.parquet,pythia-160m-step512-800_999.parquet,pythia-160m-step512-600_799.parquet,-86.97738647460938,-82.66462707519531,9,9
existential_there_object_raising,228,Many grandsons of every waiter hadn't believed there to be many waitresses prodding Steve to break the mirrors.,Many grandsons of every waiter hadn't obligated there to be many waitresses prodding Steve to break the mirrors.,existential_there_object_raising_good_228,existential_there_object_raising_bad_228,longformer-1330_1334.parquet,longformer-1335_1339.parquet,pythia-160m-step512-1200_1399.parquet,pythia-160m-step512-1200_1399.parquet,-160.88262939453125,-165.33531188964844,20,20
principle_A_domain_2,469,Sherry says jackets will distract themselves.,Sherry says jackets will distract herself.,principle_A_domain_2_good_469,principle_A_domain_2_bad_469,longformer-725_729.parquet,longformer-640_644.parquet,pythia-160m-step512-600_799.parquet,pythia-160m-step512-600_799.parquet,-63.1848258972168,-64.62242126464844,7,7
animate_subject_passive,32,The boy isn't investigated by some senator.,The boy isn't investigated by some medium.,animate_subject_passive_good_32,animate_subject_passive_bad_32,longformer-670_674.parquet,longformer-640_644.parquet,pythia-160m-step512-600_799.parquet,pythia-160m-step512-600_799.parquet,-56.09382247924805,-54.465606689453125,9,9
principle_A_domain_3,475,Lucille shouldn't say Timothy observes himself.,Timothy shouldn't say Lucille observes himself.,principle_A_domain_3_good_475,principle_A_domain_3_bad_475,longformer-785_789.parquet,longformer-780_784.parquet,pythia-160m-step512-600_799.parquet,pythia-160m-step512-600_799.parquet,-64.02751159667969,-66.51058197021484,8,8
tough_vs_raising_2,579,Douglas wasn't certain to lift some cats.,Douglas wasn't exciting to lift some cats.,tough_vs_raising_2_good_579,tough_vs_raising_2_bad_579,longformer-620_624.parquet,longformer-645_649.parquet,pythia-160m-step512-400_599.parquet,pythia-160m-step512-600_799.parquet,-58.71555709838867,-59.280670166015625,9,9
sentential_negation_npi_licensor_present,511,The couches did not ever slip.,The couches did probably ever slip.,sentential_negation_npi_licensor_present_good_511,sentential_negation_npi_licensor_present_bad_511,longformer-230_234.parquet,longformer-435_439.parquet,pythia-160m-step512-200_399.parquet,pythia-160m-step512-400_599.parquet,-47.360206604003906,-53.9785041809082,7,7
principle_A_reconstruction,480,It's himself that Larry is kissing.,It's himself that is kissing Larry.,principle_A_reconstruction_good_480,principle_A_reconstruction_bad_480,longformer-395_399.parquet,longformer-420_424.parquet,pythia-160m-step512-400_599.parquet,pythia-160m-step512-400_599.parquet,-48.43122482299805,-50.5025634765625,8,8
distractor_agreement_relational_noun,175,The movie about the Borgias wasn't embarrassing Eva.,The movie about the Borgias weren't embarrassing Eva.,distractor_agreement_relational_noun_good_175,distractor_agreement_relational_noun_bad_175,longformer-900_904.parquet,longformer-935_939.parquet,pythia-160m-step512-800_999.parquet,pythia-160m-step512-800_999.parquet,-75.93079376220703,-76.01492309570312,10,10
transitive,584,Janet visits the hill.,Janet copes the hill.,transitive_good_584,transitive_bad_584,longformer-55_59.parquet,longformer-40_44.parquet,pythia-160m-step512-0_199.parquet,pythia-160m-step512-0_199.parquet,-37.06317138671875,-40.6020393371582,5,5
passive_2,418,Deanna's teacher is cared for.,Deanna's teacher is smiled.,passive_2_good_418,passive_2_bad_418,longformer-225_229.parquet,longformer-150_154.parquet,pythia-160m-step512-200_399.parquet,pythia-160m-step512-0_199.parquet,-48.88639831542969,-43.56222915649414,7,6
principle_A_reconstruction,489,It's herself that Carmen won't stun.,It's herself that won't stun Carmen.,principle_A_reconstruction_good_489,principle_A_reconstruction_bad_489,longformer-455_459.parquet,longformer-440_444.parquet,pythia-160m-step512-400_599.parquet,pythia-160m-step512-400_599.parquet,-61.74013137817383,-61.37183380126953,9,9
anaphor_gender_agreement,14,Rose has shocked herself.,Rose has shocked itself.,anaphor_gender_agreement_good_14,anaphor_gender_agreement_bad_14,longformer-100_104.parquet,longformer-80_84.parquet,pythia-160m-step512-0_199.parquet,pythia-160m-step512-0_199.parquet,-27.653003692626953,-27.96233367919922,5,5
regular_plural_subject_verb_agreement_1,494,Dana descends this ladder.,Dana descend this ladder.,regular_plural_subject_verb_agreement_1_good_494,regular_plural_subject_verb_agreement_1_bad_494,longformer-120_124.parquet,longformer-105_109.parquet,pythia-160m-step512-0_199.parquet,pythia-160m-step512-0_199.parquet,-52.128299713134766,-48.929168701171875,5,5
causative,56,Many senators hadn't washed Jodi.,Many senators hadn't fallen Jodi.,causative_good_56,causative_bad_56,longformer-355_359.parquet,longformer-345_349.parquet,pythia-160m-step512-200_399.parquet,pythia-160m-step512-200_399.parquet,-57.082984924316406,-53.5823974609375,7,7
anaphor_gender_agreement,11,Stephanie is returning to herself.,Stephanie is returning to itself.,anaphor_gender_agreement_good_11,anaphor_gender_agreement_bad_11,longformer-380_384.parquet,longformer-355_359.parquet,pythia-160m-step512-200_399.parquet,pythia-160m-step512-200_399.parquet,-39.1942253112793,-39.03057098388672,6,6
npi_present_2,377,Tonya clearly disgusted Randolf.,Tonya ever disgusted Randolf.,npi_present_2_good_377,npi_present_2_bad_377,longformer-305_309.parquet,longformer-210_214.parquet,pythia-160m-step512-200_399.parquet,pythia-160m-step512-200_399.parquet,-59.33030700683594,-60.17884826660156,5,5
npi_present_2,372,Liam had also failed to conspire.,Liam had ever failed to conspire.,npi_present_2_good_372,npi_present_2_bad_372,longformer-330_334.parquet,longformer-360_364.parquet,pythia-160m-step512-200_399.parquet,pythia-160m-step512-200_399.parquet,-52.66699981689453,-53.54619216918945,7,7
principle_A_domain_1,450,George had explained that the lady wasn't working with him.,George had explained that the lady wasn't working with himself.,principle_A_domain_1_good_450,principle_A_domain_1_bad_450,longformer-1045_1049.parquet,longformer-1095_1099.parquet,pythia-160m-step512-1000_1199.parquet,pythia-160m-step512-1000_1199.parquet,-48.81080627441406,-51.512550354003906,12,12
existential_there_object_raising,223,All nephews of Eva haven't predicted there to be a lot of trucks existing.,All nephews of Eva haven't spurred there to be a lot of trucks existing.,existential_there_object_raising_good_223,existential_there_object_raising_bad_223,longformer-1195_1199.parquet,longformer-1185_1189.parquet,pythia-160m-step512-1000_1199.parquet,pythia-160m-step512-1000_1199.parquet,-102.26702880859375,-106.26637268066406,16,16
distractor_agreement_relative_clause,183,Some adult who has helped a lot of patients wears this skirt.,Some adult who has helped a lot of patients wear this skirt.,distractor_agreement_relative_clause_good_183,distractor_agreement_relative_clause_bad_183,longformer-1080_1084.parquet,longformer-1060_1064.parquet,pythia-160m-step512-1000_1199.parquet,pythia-160m-step512-1000_1199.parquet,-77.66064453125,-76.5699691772461,13,13
coordinate_structure_constraint_object_extraction,88,Who can Rodney and Cindy take?,Who might Rodney take and Cindy?,coordinate_structure_constraint_object_extraction_good_88,coordinate_structure_constraint_object_extraction_bad_88,longformer-240_244.parquet,longformer-300_304.parquet,pythia-160m-step512-200_399.parquet,pythia-160m-step512-200_399.parquet,-55.65752410888672,-55.81927490234375,7,7
determiner_noun_agreement_with_adj_irregular_2,157,Deborah had fled from that important woman.,Deborah had fled from those important woman.,determiner_noun_agreement_with_adj_irregular_2_good_157,determiner_noun_agreement_with_adj_irregular_2_bad_157,longformer-660_664.parquet,longformer-695_699.parquet,pythia-160m-step512-600_799.parquet,pythia-160m-step512-600_799.parquet,-56.967315673828125,-58.58697509765625,8,8
matrix_question_npi_licensor_present,353,Have most chairs ever tipped over?,Most chairs have ever tipped over.,matrix_question_npi_licensor_present_good_353,matrix_question_npi_licensor_present_bad_353,longformer-385_389.parquet,longformer-375_379.parquet,pythia-160m-step512-200_399.parquet,pythia-160m-step512-200_399.parquet,-50.4442138671875,-42.10928726196289,7,7
determiner_noun_agreement_with_adj_irregular_1,145,Carla went to that rough oasis.,Carla went to that rough oases.,determiner_noun_agreement_with_adj_irregular_1_good_145,determiner_noun_agreement_with_adj_irregular_1_bad_145,longformer-270_274.parquet,longformer-255_259.parquet,pythia-160m-step512-200_399.parquet,pythia-160m-step512-200_399.parquet,-54.8752555847168,-58.16194534301758,7,7
principle_A_c_command,420,The legislatures that should praise Victoria worked with themselves.,The legislatures that should praise Victoria worked with herself.,principle_A_c_command_good_420,principle_A_c_command_bad_420,longformer-1145_1149.parquet,longformer-1110_1114.parquet,pythia-160m-step512-1000_1199.parquet,pythia-160m-step512-1000_1199.parquet,-78.022705078125,-77.95436096191406,10,10
tough_vs_raising_1,569,Most waiters aren't easy to fire.,Most waiters aren't soon to fire.,tough_vs_raising_1_good_569,tough_vs_raising_1_bad_569,longformer-355_359.parquet,longformer-340_344.parquet,pythia-160m-step512-200_399.parquet,pythia-160m-step512-200_399.parquet,-43.750144958496094,-45.919334411621094,8,8
